,Station,Name,Sensor,Fecha,Valor
553978,0028015110,MANAURE,0027,2016-12-27 15:00:00.000,57.0
553979,0028015110,MANAURE,0027,2016-12-27 16:00:00.000,57.0
553980,0028015110,MANAURE,0027,2016-12-27 17:00:00.000,56.0
553981,0028015110,MANAURE,0027,2016-12-27 18:00:00.000,63.0
553982,0028015110,MANAURE,0027,2016-12-27 19:00:00.000,65.0
553983,0028015110,MANAURE,0027,2016-12-27 20:00:00.000,68.0
553984,0028015110,MANAURE,0027,2016-12-27 21:00:00.000,72.0
553985,0028015110,MANAURE,0027,2016-12-27 22:00:00.000,76.0
553986,0028015110,MANAURE,0027,2016-12-27 23:00:00.000,80.0
553987,0028015110,MANAURE,0027,2016-12-28 00:00:00.000,83.0
553988,0028015110,MANAURE,0027,2016-12-28 01:00:00.000,83.0
553989,0028015110,MANAURE,0027,2016-12-28 02:00:00.000,86.0
553990,0028015110,MANAURE,0027,2016-12-28 03:00:00.000,85.0
553991,0028015110,MANAURE,0027,2016-12-28 04:00:00.000,85.0
553992,0028015110,MANAURE,0027,2016-12-28 05:00:00.000,83.0
553993,0028015110,MANAURE,0027,2016-12-28 06:00:00.000,85.0
553994,0028015110,MANAURE,0027,2016-12-28 07:00:00.000,84.0
553995,0028015110,MANAURE,0027,2016-12-28 08:00:00.000,74.0
553996,0028015110,MANAURE,0027,2016-12-28 09:00:00.000,65.0
553997,0028015110,MANAURE,0027,2016-12-28 10:00:00.000,54.0
553998,0028015110,MANAURE,0027,2016-12-28 11:00:00.000,49.0
553999,0028015110,MANAURE,0027,2016-12-28 12:00:00.000,54.0
554000,0028015110,MANAURE,0027,2016-12-28 13:00:00.000,50.0
554001,0028015110,MANAURE,0027,2016-12-28 14:00:00.000,51.0
554002,0028015110,MANAURE,0027,2016-12-28 15:00:00.000,49.0
554003,0028015110,MANAURE,0027,2016-12-28 16:00:00.000,51.0
554004,0028015110,MANAURE,0027,2016-12-28 17:00:00.000,49.0
554005,0028015110,MANAURE,0027,2016-12-28 18:00:00.000,55.0
554006,0028015110,MANAURE,0027,2016-12-28 19:00:00.000,59.0
554007,0028015110,MANAURE,0027,2016-12-28 20:00:00.000,64.0
554008,0028015110,MANAURE,0027,2016-12-28 21:00:00.000,66.0
554009,0028015110,MANAURE,0027,2016-12-28 22:00:00.000,71.0
554010,0028015110,MANAURE,0027,2016-12-28 23:00:00.000,72.0
554011,0028015110,MANAURE,0027,2016-12-29 00:00:00.000,75.0
554012,0028015110,MANAURE,0027,2016-12-29 01:00:00.000,74.0
554013,0028015110,MANAURE,0027,2016-12-29 02:00:00.000,75.0
554014,0028015110,MANAURE,0027,2016-12-29 03:00:00.000,77.0
554015,0028015110,MANAURE,0027,2016-12-29 04:00:00.000,75.0
554016,0028015110,MANAURE,0027,2016-12-29 05:00:00.000,78.0
554017,0028015110,MANAURE,0027,2016-12-29 06:00:00.000,79.0
554018,0028015110,MANAURE,0027,2016-12-29 07:00:00.000,79.0
554019,0028015110,MANAURE,0027,2016-12-29 08:00:00.000,69.0
554020,0028015110,MANAURE,0027,2016-12-29 09:00:00.000,64.0
554021,0028015110,MANAURE,0027,2016-12-29 10:00:00.000,57.0
554022,0028015110,MANAURE,0027,2016-12-29 11:00:00.000,51.0
554023,0028015110,MANAURE,0027,2016-12-29 12:00:00.000,48.0
554024,0028015110,MANAURE,0027,2016-12-29 13:00:00.000,48.0
554025,0028015110,MANAURE,0027,2016-12-29 14:00:00.000,51.0
554026,0028015110,MANAURE,0027,2016-12-29 15:00:00.000,50.0
554027,0028015110,MANAURE,0027,2016-12-29 16:00:00.000,53.0
554028,0028015110,MANAURE,0027,2016-12-29 17:00:00.000,53.0
554029,0028015110,MANAURE,0027,2016-12-29 18:00:00.000,54.0
554030,0028015110,MANAURE,0027,2016-12-29 19:00:00.000,60.0
554031,0028015110,MANAURE,0027,2016-12-29 20:00:00.000,63.0
554032,0028015110,MANAURE,0027,2016-12-29 21:00:00.000,64.0
554033,0028015110,MANAURE,0027,2016-12-29 22:00:00.000,66.0
554034,0028015110,MANAURE,0027,2016-12-29 23:00:00.000,72.0
554035,0028015110,MANAURE,0027,2016-12-30 00:00:00.000,75.0
554036,0028015110,MANAURE,0027,2016-12-30 01:00:00.000,75.0
554037,0028015110,MANAURE,0027,2016-12-30 02:00:00.000,77.0
554038,0028015110,MANAURE,0027,2016-12-30 03:00:00.000,79.0
554039,0028015110,MANAURE,0027,2016-12-30 04:00:00.000,79.0
554040,0028015110,MANAURE,0027,2016-12-30 05:00:00.000,80.0
554041,0028015110,MANAURE,0027,2016-12-30 06:00:00.000,81.0
554042,0028015110,MANAURE,0027,2016-12-30 07:00:00.000,81.0
554043,0028015110,MANAURE,0027,2016-12-30 08:00:00.000,78.0
554044,0028015110,MANAURE,0027,2016-12-30 09:00:00.000,74.0
554045,0028015110,MANAURE,0027,2016-12-30 10:00:00.000,67.0
554046,0028015110,MANAURE,0027,2016-12-30 11:00:00.000,81.0
554047,0028015110,MANAURE,0027,2016-12-30 12:00:00.000,66.0
554048,0028015110,MANAURE,0027,2016-12-30 13:00:00.000,55.0
554049,0028015110,MANAURE,0027,2016-12-30 14:00:00.000,55.0
554050,0028015110,MANAURE,0027,2016-12-30 15:00:00.000,50.0
554051,0028015110,MANAURE,0027,2016-12-30 16:00:00.000,52.0
554052,0028015110,MANAURE,0027,2016-12-30 17:00:00.000,68.0
554053,0028015110,MANAURE,0027,2016-12-30 18:00:00.000,64.0
554054,0028015110,MANAURE,0027,2016-12-30 19:00:00.000,64.0
554055,0028015110,MANAURE,0027,2016-12-30 20:00:00.000,67.0
554056,0028015110,MANAURE,0027,2016-12-30 21:00:00.000,70.0
554057,0028015110,MANAURE,0027,2016-12-30 22:00:00.000,73.0
554058,0028015110,MANAURE,0027,2016-12-30 23:00:00.000,76.0
554059,0028015110,MANAURE,0027,2016-12-31 00:00:00.000,78.0
554060,0028015110,MANAURE,0027,2016-12-31 01:00:00.000,79.0
554061,0028015110,MANAURE,0027,2016-12-31 02:00:00.000,78.0
554062,0028015110,MANAURE,0027,2016-12-31 03:00:00.000,79.0
554063,0028015110,MANAURE,0027,2016-12-31 04:00:00.000,78.0
554064,0028015110,MANAURE,0027,2016-12-31 05:00:00.000,80.0
554065,0028015110,MANAURE,0027,2016-12-31 06:00:00.000,80.0
554066,0028015110,MANAURE,0027,2016-12-31 07:00:00.000,79.0
554067,0028015110,MANAURE,0027,2016-12-31 08:00:00.000,72.0
554068,0028015110,MANAURE,0027,2016-12-31 09:00:00.000,61.0
554069,0028015110,MANAURE,0027,2016-12-31 10:00:00.000,55.0
554070,0028015110,MANAURE,0027,2016-12-31 11:00:00.000,55.0
554071,0028015110,MANAURE,0027,2016-12-31 12:00:00.000,51.0
554072,0028015110,MANAURE,0027,2016-12-31 13:00:00.000,50.0
554073,0028015110,MANAURE,0027,2016-12-31 14:00:00.000,53.0
554074,0028015110,MANAURE,0027,2016-12-31 15:00:00.000,51.0
554075,0028015110,MANAURE,0027,2016-12-31 16:00:00.000,51.0
554076,0028015110,MANAURE,0027,2016-12-31 17:00:00.000,55.0
554077,0028015110,MANAURE,0027,2016-12-31 18:00:00.000,60.0
554078,0028015110,MANAURE,0027,2016-12-31 19:00:00.000,62.0
554079,0028015110,MANAURE,0027,2016-12-31 20:00:00.000,65.0
554080,0028015110,MANAURE,0027,2016-12-31 21:00:00.000,67.0
554081,0028015110,MANAURE,0027,2016-12-31 22:00:00.000,70.0
554082,0028015110,MANAURE,0027,2016-12-31 23:00:00.000,72.0
554083,0028015110,MANAURE,0027,2017-01-01 00:00:00.000,74.0
554084,0028015110,MANAURE,0027,2017-01-01 01:00:00.000,74.0
554085,0028015110,MANAURE,0027,2017-01-01 02:00:00.000,74.0
554086,0028015110,MANAURE,0027,2017-01-01 03:00:00.000,76.0
554087,0028015110,MANAURE,0027,2017-01-01 04:00:00.000,74.0
1082505,0028015110,MANAURE,0027,2017-01-01 05:00:00.000,76.0
1082506,0028015110,MANAURE,0027,2017-01-01 06:00:00.000,77.0
1082507,0028015110,MANAURE,0027,2017-01-01 07:00:00.000,76.0
1082508,0028015110,MANAURE,0027,2017-01-01 08:00:00.000,70.0
1082509,0028015110,MANAURE,0027,2017-01-01 09:00:00.000,66.0
1082510,0028015110,MANAURE,0027,2017-01-01 10:00:00.000,58.0
1082511,0028015110,MANAURE,0027,2017-01-01 11:00:00.000,54.0
1082512,0028015110,MANAURE,0027,2017-01-01 12:00:00.000,50.0
1082513,0028015110,MANAURE,0027,2017-01-01 13:00:00.000,45.0
1082514,0028015110,MANAURE,0027,2017-01-01 14:00:00.000,42.0
1082515,0028015110,MANAURE,0027,2017-01-01 15:00:00.000,36.0
1082516,0028015110,MANAURE,0027,2017-01-01 16:00:00.000,33.0
1082517,0028015110,MANAURE,0027,2017-01-01 17:00:00.000,45.0
1082518,0028015110,MANAURE,0027,2017-01-01 18:00:00.000,53.0
1082519,0028015110,MANAURE,0027,2017-01-01 19:00:00.000,55.0
1082520,0028015110,MANAURE,0027,2017-01-01 20:00:00.000,61.0
1082521,0028015110,MANAURE,0027,2017-01-01 21:00:00.000,66.0
1082522,0028015110,MANAURE,0027,2017-01-01 22:00:00.000,66.0
1082523,0028015110,MANAURE,0027,2017-01-01 23:00:00.000,67.0
1082524,0028015110,MANAURE,0027,2017-01-02 00:00:00.000,73.0
1082525,0028015110,MANAURE,0027,2017-01-02 01:00:00.000,74.0
1082526,0028015110,MANAURE,0027,2017-01-02 02:00:00.000,74.0
1082527,0028015110,MANAURE,0027,2017-01-02 03:00:00.000,78.0
1082528,0028015110,MANAURE,0027,2017-01-02 04:00:00.000,79.0
1082529,0028015110,MANAURE,0027,2017-01-02 05:00:00.000,80.0
1082530,0028015110,MANAURE,0027,2017-01-02 06:00:00.000,79.0
1082531,0028015110,MANAURE,0027,2017-01-02 07:00:00.000,77.0
1082532,0028015110,MANAURE,0027,2017-01-02 08:00:00.000,72.0
1082533,0028015110,MANAURE,0027,2017-01-02 09:00:00.000,56.0
1082534,0028015110,MANAURE,0027,2017-01-02 10:00:00.000,54.0
1082535,0028015110,MANAURE,0027,2017-01-02 11:00:00.000,51.0
1082536,0028015110,MANAURE,0027,2017-01-02 12:00:00.000,43.0
1082537,0028015110,MANAURE,0027,2017-01-02 13:00:00.000,44.0
1082538,0028015110,MANAURE,0027,2017-01-02 14:00:00.000,49.0
1082539,0028015110,MANAURE,0027,2017-01-02 15:00:00.000,58.0
1082540,0028015110,MANAURE,0027,2017-01-02 16:00:00.000,77.0
1082541,0028015110,MANAURE,0027,2017-01-02 17:00:00.000,78.0
1082542,0028015110,MANAURE,0027,2017-01-02 18:00:00.000,83.0
1082543,0028015110,MANAURE,0027,2017-01-02 19:00:00.000,80.0
1082544,0028015110,MANAURE,0027,2017-01-02 20:00:00.000,80.0
