Unnamed: 0,Station,Name,Sensor,Fecha,Valor,Estado,Estado_Anterior
334454,2120500204,IDEAM PUENTE ARANDA,27,2024-04-02 14:00:00,0.0,0PER0,0PSO0
334455,2120500204,IDEAM PUENTE ARANDA,27,2024-04-02 15:00:00,77.2,0PAT0,0PSO0
334456,2120500204,IDEAM PUENTE ARANDA,27,2024-04-02 16:00:00,81.4,0PSO0,
334457,2120500204,IDEAM PUENTE ARANDA,27,2024-04-02 17:00:00,77.6,0PSO0,
334458,2120500204,IDEAM PUENTE ARANDA,27,2024-04-02 18:00:00,87.5,0PSO0,
334459,2120500204,IDEAM PUENTE ARANDA,27,2024-04-02 19:00:00,85.6,0PSO0,
334460,2120500204,IDEAM PUENTE ARANDA,27,2024-04-02 20:00:00,95.1,0PSO0,
334461,2120500204,IDEAM PUENTE ARANDA,27,2024-04-02 21:00:00,92.2,0PSO0,
334462,2120500204,IDEAM PUENTE ARANDA,27,2024-04-02 22:00:00,89.9,0PSO0,
334463,2120500204,IDEAM PUENTE ARANDA,27,2024-04-02 23:00:00,88.3,0PSO0,
334464,2120500204,IDEAM PUENTE ARANDA,27,2024-04-03 00:00:00,88.8,,
334465,2120500204,IDEAM PUENTE ARANDA,27,2024-04-03 01:00:00,89.4,,
334466,2120500204,IDEAM PUENTE ARANDA,27,2024-04-03 02:00:00,91.9,,
334467,2120500204,IDEAM PUENTE ARANDA,27,2024-04-03 03:00:00,90.7,,
334468,2120500204,IDEAM PUENTE ARANDA,27,2024-04-03 04:00:00,92.3,,
334469,2120500204,IDEAM PUENTE ARANDA,27,2024-04-03 05:00:00,91.8,,
334470,2120500204,IDEAM PUENTE ARANDA,27,2024-04-03 06:00:00,91.1,,
334471,2120500204,IDEAM PUENTE ARANDA,27,2024-04-03 07:00:00,88.2,,
334472,2120500204,IDEAM PUENTE ARANDA,27,2024-04-03 08:00:00,84.2,,
334473,2120500204,IDEAM PUENTE ARANDA,27,2024-04-03 09:00:00,80.5,,
334474,2120500204,IDEAM PUENTE ARANDA,27,2024-04-03 10:00:00,68.0,,
334475,2120500204,IDEAM PUENTE ARANDA,27,2024-04-03 11:00:00,69.7,,
334476,2120500204,IDEAM PUENTE ARANDA,27,2024-04-03 12:00:00,58.4,,
334477,2120500204,IDEAM PUENTE ARANDA,27,2024-04-03 13:00:00,57.9,,
334478,2120500204,IDEAM PUENTE ARANDA,27,2024-04-03 14:00:00,59.4,,
334479,2120500204,IDEAM PUENTE ARANDA,27,2024-04-03 15:00:00,51.5,,
334480,2120500204,IDEAM PUENTE ARANDA,27,2024-04-03 16:00:00,70.5,,
334481,2120500204,IDEAM PUENTE ARANDA,27,2024-04-03 17:00:00,86.8,,
334482,2120500204,IDEAM PUENTE ARANDA,27,2024-04-03 18:00:00,90.3,,
334483,2120500204,IDEAM PUENTE ARANDA,27,2024-04-03 19:00:00,92.6,,
334484,2120500204,IDEAM PUENTE ARANDA,27,2024-04-03 20:00:00,88.0,,
334485,2120500204,IDEAM PUENTE ARANDA,27,2024-04-03 21:00:00,83.5,,
334486,2120500204,IDEAM PUENTE ARANDA,27,2024-04-03 22:00:00,88.2,,
