Unnamed: 0,Station,Name,Sensor,Fecha,Valor,Estado,Estado_Anterior
90028,13085050,LORICA ITA,27,2005-01-01 05:00:00,81.0,,
90029,13085050,LORICA ITA,27,2005-01-01 05:15:00,86.0,0PSO0,
90030,13085050,LORICA ITA,27,2005-01-01 05:30:00,89.0,0PSO0,
90031,13085050,LORICA ITA,27,2005-01-01 05:45:00,91.0,0PSO0,
90032,13085050,LORICA ITA,27,2005-01-01 06:00:00,92.0,,
90033,13085050,LORICA ITA,27,2005-01-01 06:15:00,91.0,0PSO0,
90034,13085050,LORICA ITA,27,2005-01-01 06:30:00,90.0,0PSO0,
90035,13085050,LORICA ITA,27,2005-01-01 06:45:00,89.0,0PSO0,
90036,13085050,LORICA ITA,27,2005-01-01 07:00:00,93.0,,
90037,13085050,LORICA ITA,27,2005-01-01 07:15:00,93.0,0PSO0,
90038,13085050,LORICA ITA,27,2005-01-01 07:30:00,94.0,0PSO0,
90039,13085050,LORICA ITA,27,2005-01-01 07:45:00,95.0,0PSO0,
90040,13085050,LORICA ITA,27,2005-01-01 08:00:00,96.0,,
90041,13085050,LORICA ITA,27,2005-01-01 08:15:00,93.0,0PSO0,
90042,13085050,LORICA ITA,27,2005-01-01 08:30:00,85.0,0PSO0,
90043,13085050,LORICA ITA,27,2005-01-01 08:45:00,69.0,0PSO0,
90044,13085050,LORICA ITA,27,2005-01-01 09:00:00,61.0,,
90045,13085050,LORICA ITA,27,2005-01-01 09:15:00,59.0,0PSO0,
90046,13085050,LORICA ITA,27,2005-01-01 09:30:00,71.0,0PSO0,
90047,13085050,LORICA ITA,27,2005-01-01 09:45:00,73.0,0PSO0,
90048,13085050,LORICA ITA,27,2005-01-01 10:00:00,89.0,,
90049,13085050,LORICA ITA,27,2005-01-01 10:15:00,89.0,0PSO0,
90050,13085050,LORICA ITA,27,2005-01-01 10:30:00,90.0,0PSO0,
90051,13085050,LORICA ITA,27,2005-01-01 10:45:00,89.0,0PSO0,
90052,13085050,LORICA ITA,27,2005-01-01 11:00:00,91.0,,
90053,13085050,LORICA ITA,27,2005-01-01 11:15:00,92.0,0PSO0,
90054,13085050,LORICA ITA,27,2005-01-01 11:30:00,93.0,0PSO0,
90055,13085050,LORICA ITA,27,2005-01-01 11:45:00,94.0,0PSO0,
90056,13085050,LORICA ITA,27,2005-01-01 12:00:00,95.0,,
90057,13085050,LORICA ITA,27,2005-01-01 12:15:00,96.0,0PSO0,
90058,13085050,LORICA ITA,27,2005-01-01 12:30:00,97.0,0PSO0,
90059,13085050,LORICA ITA,27,2005-01-01 12:45:00,97.0,0PSO0,
90060,13085050,LORICA ITA,27,2005-01-01 13:00:00,97.0,,
90061,13085050,LORICA ITA,27,2005-01-01 13:15:00,90.0,0PSO0,
90062,13085050,LORICA ITA,27,2005-01-01 13:30:00,64.0,0PSO0,
90063,13085050,LORICA ITA,27,2005-01-01 13:45:00,65.0,0PSO0,
90064,13085050,LORICA ITA,27,2005-01-01 14:00:00,58.0,,
90065,13085050,LORICA ITA,27,2005-01-01 14:15:00,56.0,0PSO0,
90066,13085050,LORICA ITA,27,2005-01-01 14:30:00,75.0,0PSO0,
90067,13085050,LORICA ITA,27,2005-01-01 14:45:00,74.0,0PSO0,
90068,13085050,LORICA ITA,27,2005-01-01 15:00:00,79.0,,
90069,13085050,LORICA ITA,27,2005-01-01 15:15:00,87.0,0PSO0,
90070,13085050,LORICA ITA,27,2005-01-01 15:30:00,88.0,0PSO0,
90071,13085050,LORICA ITA,27,2005-01-01 15:45:00,88.0,0PSO0,
90072,13085050,LORICA ITA,27,2005-01-01 16:00:00,87.0,,
90073,13085050,LORICA ITA,27,2005-01-01 16:15:00,87.0,0PSO0,
90074,13085050,LORICA ITA,27,2005-01-01 16:30:00,91.0,0PSO0,
90075,13085050,LORICA ITA,27,2005-01-01 16:45:00,88.0,0PSO0,
90076,13085050,LORICA ITA,27,2005-01-01 17:00:00,90.0,,
90077,13085050,LORICA ITA,27,2005-01-01 17:15:00,91.0,0PSO0,
90078,13085050,LORICA ITA,27,2005-01-01 17:30:00,96.0,0PSO0,
90079,13085050,LORICA ITA,27,2005-01-01 17:45:00,96.0,0PSO0,
90080,13085050,LORICA ITA,27,2005-01-01 18:00:00,96.0,,
90081,13085050,LORICA ITA,27,2005-01-01 18:15:00,92.0,0PSO0,
90082,13085050,LORICA ITA,27,2005-01-01 18:30:00,83.0,0PSO0,
90083,13085050,LORICA ITA,27,2005-01-01 18:45:00,71.0,0PSO0,
90084,13085050,LORICA ITA,27,2005-01-01 19:00:00,69.0,,
90085,13085050,LORICA ITA,27,2005-01-01 19:15:00,65.0,0PSO0,
90086,13085050,LORICA ITA,27,2005-01-01 19:30:00,65.0,0PSO0,
90087,13085050,LORICA ITA,27,2005-01-01 19:45:00,77.0,0PSO0,
90088,13085050,LORICA ITA,27,2005-01-01 20:00:00,86.0,,
90089,13085050,LORICA ITA,27,2005-01-01 20:15:00,87.0,0PSO0,
90090,13085050,LORICA ITA,27,2005-01-01 20:30:00,88.0,0PSO0,
90091,13085050,LORICA ITA,27,2005-01-01 20:45:00,90.0,0PSO0,
90092,13085050,LORICA ITA,27,2005-01-01 21:00:00,89.0,,
90093,13085050,LORICA ITA,27,2005-01-01 21:15:00,91.0,0PSO0,
90094,13085050,LORICA ITA,27,2005-01-01 21:30:00,94.0,0PSO0,
90095,13085050,LORICA ITA,27,2005-01-01 21:45:00,94.0,0PSO0,
90096,13085050,LORICA ITA,27,2005-01-01 22:00:00,93.0,,
90097,13085050,LORICA ITA,27,2005-01-01 22:15:00,94.0,0PSO0,
90098,13085050,LORICA ITA,27,2005-01-01 22:30:00,94.0,0PSO0,
90099,13085050,LORICA ITA,27,2005-01-01 22:45:00,92.0,0PSO0,
90100,13085050,LORICA ITA,27,2005-01-01 23:00:00,95.0,,
90101,13085050,LORICA ITA,27,2005-01-01 23:15:00,97.0,0PSO0,
90102,13085050,LORICA ITA,27,2005-01-01 23:30:00,97.0,0PSO0,
90103,13085050,LORICA ITA,27,2005-01-01 23:45:00,96.0,0PSO0,
90104,13085050,LORICA ITA,27,2005-01-02 00:00:00,97.0,,
90105,13085050,LORICA ITA,27,2005-01-02 00:15:00,93.0,0PSO0,
90106,13085050,LORICA ITA,27,2005-01-02 00:30:00,81.0,0PSO0,
90107,13085050,LORICA ITA,27,2005-01-02 00:45:00,87.0,0PSO0,
90108,13085050,LORICA ITA,27,2005-01-02 01:00:00,92.0,,
90109,13085050,LORICA ITA,27,2005-01-02 01:15:00,85.0,0PSO0,
90110,13085050,LORICA ITA,27,2005-01-02 01:30:00,80.0,0PSO0,
90111,13085050,LORICA ITA,27,2005-01-02 01:45:00,69.0,0PSO0,
90112,13085050,LORICA ITA,27,2005-01-02 02:00:00,58.0,,
90113,13085050,LORICA ITA,27,2005-01-02 02:15:00,77.0,0PSO0,
90114,13085050,LORICA ITA,27,2005-01-02 02:30:00,82.0,0PSO0,
90115,13085050,LORICA ITA,27,2005-01-02 02:45:00,85.0,0PSO0,
90116,13085050,LORICA ITA,27,2005-01-02 03:00:00,84.0,,
90117,13085050,LORICA ITA,27,2005-01-02 03:15:00,82.0,0PSO0,
90118,13085050,LORICA ITA,27,2005-01-02 03:30:00,86.0,0PSO0,
90119,13085050,LORICA ITA,27,2005-01-02 03:45:00,88.0,0PSO0,
90120,13085050,LORICA ITA,27,2005-01-02 04:00:00,89.0,,
90121,13085050,LORICA ITA,27,2005-01-02 04:15:00,87.0,0PSO0,
90122,13085050,LORICA ITA,27,2005-01-02 04:30:00,89.0,0PSO0,
90123,13085050,LORICA ITA,27,2005-01-02 04:45:00,91.0,0PSO0,
90124,13085050,LORICA ITA,27,2005-01-02 05:00:00,94.0,,
90125,13085050,LORICA ITA,27,2005-01-02 05:15:00,90.0,0PSO0,
90126,13085050,LORICA ITA,27,2005-01-02 05:30:00,95.0,0PSO0,
90127,13085050,LORICA ITA,27,2005-01-02 05:45:00,84.0,0PSO0,
90128,13085050,LORICA ITA,27,2005-01-02 06:00:00,69.0,,
90129,13085050,LORICA ITA,27,2005-01-02 06:15:00,63.0,0PSO0,
90130,13085050,LORICA ITA,27,2005-01-02 06:30:00,61.0,0PSO0,
90131,13085050,LORICA ITA,27,2005-01-02 06:45:00,58.0,0PSO0,
90132,13085050,LORICA ITA,27,2005-01-02 07:00:00,66.0,,
90133,13085050,LORICA ITA,27,2005-01-02 07:15:00,70.0,0PSO0,
90134,13085050,LORICA ITA,27,2005-01-02 07:30:00,80.0,0PSO0,
90135,13085050,LORICA ITA,27,2005-01-02 07:45:00,84.0,0PSO0,
90136,13085050,LORICA ITA,27,2005-01-02 08:00:00,86.0,,
90137,13085050,LORICA ITA,27,2005-01-02 08:15:00,93.0,0PSO0,
90138,13085050,LORICA ITA,27,2005-01-02 08:30:00,91.0,0PSO0,
90139,13085050,LORICA ITA,27,2005-01-02 08:45:00,95.0,0PSO0,
90140,13085050,LORICA ITA,27,2005-01-02 09:00:00,94.0,,
90141,13085050,LORICA ITA,27,2005-01-02 09:15:00,94.0,0PSO0,
90142,13085050,LORICA ITA,27,2005-01-02 09:30:00,94.0,0PSO0,
90143,13085050,LORICA ITA,27,2005-01-02 09:45:00,96.0,0PSO0,
90144,13085050,LORICA ITA,27,2005-01-02 10:00:00,88.0,,
90145,13085050,LORICA ITA,27,2005-01-02 10:15:00,69.0,0PSO0,
90146,13085050,LORICA ITA,27,2005-01-02 10:30:00,65.0,0PSO0,
90147,13085050,LORICA ITA,27,2005-01-02 10:45:00,58.0,0PSO0,
90148,13085050,LORICA ITA,27,2005-01-02 11:00:00,56.0,,
90149,13085050,LORICA ITA,27,2005-01-02 11:15:00,67.0,0PSO0,
90150,13085050,LORICA ITA,27,2005-01-02 11:30:00,90.0,0PSO0,
90151,13085050,LORICA ITA,27,2005-01-02 11:45:00,75.0,0PSO0,
