,Station,Name,Sensor,Fecha,Valor
849096,2612500215,PARQUE ECOLÓGICO,0027,2022-10-10 12:00:00.000,71.0
849097,2612500215,PARQUE ECOLÓGICO,0027,2022-10-10 13:00:00.000,66.0
849098,2612500215,PARQUE ECOLÓGICO,0027,2022-10-10 14:00:00.000,63.0
849099,2612500215,PARQUE ECOLÓGICO,0027,2022-10-10 15:00:00.000,60.0
849100,2612500215,PARQUE ECOLÓGICO,0027,2022-10-10 16:00:00.000,59.0
849101,2612500215,PARQUE ECOLÓGICO,0027,2022-10-10 19:00:00.000,88.0
849102,2612500215,PARQUE ECOLÓGICO,0027,2022-10-10 20:00:00.000,86.0
849103,2612500215,PARQUE ECOLÓGICO,0027,2022-10-10 21:00:00.000,92.0
849104,2612500215,PARQUE ECOLÓGICO,0027,2022-10-10 22:00:00.000,90.0
849105,2612500215,PARQUE ECOLÓGICO,0027,2022-10-10 23:00:00.000,94.0
849106,2612500215,PARQUE ECOLÓGICO,0027,2022-10-11 00:00:00.000,91.0
849107,2612500215,PARQUE ECOLÓGICO,0027,2022-10-11 01:00:00.000,91.0
849108,2612500215,PARQUE ECOLÓGICO,0027,2022-10-11 03:00:00.000,93.0
849109,2612500215,PARQUE ECOLÓGICO,0027,2022-10-11 04:00:00.000,94.0
849110,2612500215,PARQUE ECOLÓGICO,0027,2022-10-11 05:00:00.000,93.0
849111,2612500215,PARQUE ECOLÓGICO,0027,2022-10-11 06:00:00.000,98.0
849112,2612500215,PARQUE ECOLÓGICO,0027,2022-10-11 07:00:00.000,98.0
849113,2612500215,PARQUE ECOLÓGICO,0027,2022-10-11 08:00:00.000,83.0
849114,2612500215,PARQUE ECOLÓGICO,0027,2022-10-11 09:00:00.000,82.0
849115,2612500215,PARQUE ECOLÓGICO,0027,2022-10-11 10:00:00.000,73.0
849116,2612500215,PARQUE ECOLÓGICO,0027,2022-10-11 15:00:00.000,63.0
849117,2612500215,PARQUE ECOLÓGICO,0027,2022-10-11 16:00:00.000,61.0
849118,2612500215,PARQUE ECOLÓGICO,0027,2022-10-11 17:00:00.000,74.0
849119,2612500215,PARQUE ECOLÓGICO,0027,2022-10-11 18:00:00.000,98.0
849120,2612500215,PARQUE ECOLÓGICO,0027,2022-10-11 19:00:00.000,96.0
849121,2612500215,PARQUE ECOLÓGICO,0027,2022-10-12 00:00:00.000,97.0
849122,2612500215,PARQUE ECOLÓGICO,0027,2022-10-12 01:00:00.000,96.0
849123,2612500215,PARQUE ECOLÓGICO,0027,2022-10-12 02:00:00.000,92.0
849124,2612500215,PARQUE ECOLÓGICO,0027,2022-10-12 03:00:00.000,93.0
849125,2612500215,PARQUE ECOLÓGICO,0027,2022-10-12 04:00:00.000,92.0
849126,2612500215,PARQUE ECOLÓGICO,0027,2022-10-12 05:00:00.000,93.0
849127,2612500215,PARQUE ECOLÓGICO,0027,2022-10-12 06:00:00.000,99.0
849128,2612500215,PARQUE ECOLÓGICO,0027,2022-10-12 07:00:00.000,93.0
849129,2612500215,PARQUE ECOLÓGICO,0027,2022-10-12 08:00:00.000,87.0
849130,2612500215,PARQUE ECOLÓGICO,0027,2022-10-12 09:00:00.000,85.0
849131,2612500215,PARQUE ECOLÓGICO,0027,2022-10-12 10:00:00.000,78.0
849132,2612500215,PARQUE ECOLÓGICO,0027,2022-10-12 11:00:00.000,67.0
849133,2612500215,PARQUE ECOLÓGICO,0027,2022-10-12 12:00:00.000,65.0
849134,2612500215,PARQUE ECOLÓGICO,0027,2022-10-12 13:00:00.000,72.0
849135,2612500215,PARQUE ECOLÓGICO,0027,2022-10-13 02:00:00.000,91.0
849136,2612500215,PARQUE ECOLÓGICO,0027,2022-10-13 03:00:00.000,93.0
849137,2612500215,PARQUE ECOLÓGICO,0027,2022-10-13 04:00:00.000,94.0
849138,2612500215,PARQUE ECOLÓGICO,0027,2022-10-13 05:00:00.000,96.0
849139,2612500215,PARQUE ECOLÓGICO,0027,2022-10-13 06:00:00.000,99.0
849140,2612500215,PARQUE ECOLÓGICO,0027,2022-10-13 07:00:00.000,95.0
849141,2612500215,PARQUE ECOLÓGICO,0027,2022-10-13 08:00:00.000,90.0
849142,2612500215,PARQUE ECOLÓGICO,0027,2022-10-13 11:00:00.000,79.0
849143,2612500215,PARQUE ECOLÓGICO,0027,2022-10-13 12:00:00.000,68.0
