,Station,Name,Sensor,Fecha,Valor
0,0014015080,AEROPUERTO RAFAEL NUNEZ,VVAG_CON,2018-12-06 08:00:00.000,1.7
1,0014015080,AEROPUERTO RAFAEL NUNEZ,VVAG_CON,2018-12-06 09:00:00.000,1.4
2,0014015080,AEROPUERTO RAFAEL NUNEZ,VVAG_CON,2018-12-06 10:00:00.000,1.9
3,0014015080,AEROPUERTO RAFAEL NUNEZ,VVAG_CON,2018-12-06 11:00:00.000,2.8
4,0014015080,AEROPUERTO RAFAEL NUNEZ,VVAG_CON,2018-12-06 12:00:00.000,2.8
5,0014015080,AEROPUERTO RAFAEL NUNEZ,VVAG_CON,2018-12-06 13:00:00.000,3.1
6,0014015080,AEROPUERTO RAFAEL NUNEZ,VVAG_CON,2018-12-06 14:00:00.000,3.1
7,0014015080,AEROPUERTO RAFAEL NUNEZ,VVAG_CON,2018-12-06 15:00:00.000,3.3
8,0014015080,AEROPUERTO RAFAEL NUNEZ,VVAG_CON,2018-12-06 16:00:00.000,3.1
9,0014015080,AEROPUERTO RAFAEL NUNEZ,VVAG_CON,2018-12-06 17:00:00.000,2.2
10,0014015080,AEROPUERTO RAFAEL NUNEZ,VVAG_CON,2018-12-06 18:00:00.000,2.5
11,0014015080,AEROPUERTO RAFAEL NUNEZ,VVAG_CON,2018-12-06 19:00:00.000,2.2
12,0014015080,AEROPUERTO RAFAEL NUNEZ,VVAG_CON,2018-12-06 20:00:00.000,2.5
13,0014015080,AEROPUERTO RAFAEL NUNEZ,VVAG_CON,2018-12-06 21:00:00.000,2.2
14,0014015080,AEROPUERTO RAFAEL NUNEZ,VVAG_CON,2018-12-06 22:00:00.000,1.4
15,0014015080,AEROPUERTO RAFAEL NUNEZ,VVAG_CON,2018-12-06 23:00:00.000,0.6
16,0014015080,AEROPUERTO RAFAEL NUNEZ,VVAG_CON,2018-12-07 00:00:00.000,0.6
17,0014015080,AEROPUERTO RAFAEL NUNEZ,VVAG_CON,2018-12-07 01:00:00.000,0.0
18,0014015080,AEROPUERTO RAFAEL NUNEZ,VVAG_CON,2018-12-07 02:00:00.000,0.0
19,0014015080,AEROPUERTO RAFAEL NUNEZ,VVAG_CON,2018-12-07 03:00:00.000,0.8
20,0014015080,AEROPUERTO RAFAEL NUNEZ,VVAG_CON,2018-12-07 04:00:00.000,0.8
21,0014015080,AEROPUERTO RAFAEL NUNEZ,VVAG_CON,2018-12-07 05:00:00.000,0.8
22,0014015080,AEROPUERTO RAFAEL NUNEZ,VVAG_CON,2018-12-07 06:00:00.000,1.1
23,0014015080,AEROPUERTO RAFAEL NUNEZ,VVAG_CON,2018-12-07 07:00:00.000,1.7
24,0014015080,AEROPUERTO RAFAEL NUNEZ,VVAG_CON,2018-12-07 08:00:00.000,1.4
25,0014015080,AEROPUERTO RAFAEL NUNEZ,VVAG_CON,2018-12-07 09:00:00.000,1.4
26,0014015080,AEROPUERTO RAFAEL NUNEZ,VVAG_CON,2018-12-07 10:00:00.000,2.2
27,0014015080,AEROPUERTO RAFAEL NUNEZ,VVAG_CON,2018-12-07 11:00:00.000,3.9
28,0014015080,AEROPUERTO RAFAEL NUNEZ,VVAG_CON,2018-12-07 12:00:00.000,4.7
29,0014015080,AEROPUERTO RAFAEL NUNEZ,VVAG_CON,2018-12-07 13:00:00.000,3.9
30,0014015080,AEROPUERTO RAFAEL NUNEZ,VVAG_CON,2018-12-07 14:00:00.000,3.3
31,0014015080,AEROPUERTO RAFAEL NUNEZ,VVAG_CON,2018-12-07 15:00:00.000,3.3
32,0014015080,AEROPUERTO RAFAEL NUNEZ,VVAG_CON,2018-12-07 16:00:00.000,2.8
33,0014015080,AEROPUERTO RAFAEL NUNEZ,VVAG_CON,2018-12-07 17:00:00.000,2.5
34,0014015080,AEROPUERTO RAFAEL NUNEZ,VVAG_CON,2018-12-07 18:00:00.000,3.1
35,0014015080,AEROPUERTO RAFAEL NUNEZ,VVAG_CON,2018-12-07 19:00:00.000,2.8
36,0014015080,AEROPUERTO RAFAEL NUNEZ,VVAG_CON,2018-12-07 20:00:00.000,2.2
37,0014015080,AEROPUERTO RAFAEL NUNEZ,VVAG_CON,2018-12-07 21:00:00.000,1.4
