,Station,Fecha,Evaporacion,Estado
48,28025120,2007-07-19 12:00:00,1.0,
49,28025120,2007-07-19 13:00:00,,
50,28025120,2007-07-19 14:00:00,,
51,28025120,2007-07-19 15:00:00,1.0,
52,28025120,2007-08-14 03:00:00,,
53,28025120,2007-08-14 04:00:00,2.0,
54,28025120,2007-08-14 05:00:00,,
55,28025120,2007-08-15 04:00:00,,
56,28025120,2007-08-16 05:00:00,,
57,28025120,2007-08-18 04:00:00,,
58,28025120,2007-09-13 03:00:00,,
59,28025120,2007-09-13 04:00:00,,
60,28025120,2007-09-13 05:00:00,,
61,28025120,2007-11-16 22:00:00,,
62,28025120,2007-11-16 23:00:00,,
63,28025120,2007-11-17 00:00:00,,
64,28025120,2007-11-17 01:00:00,,
65,28025120,2007-11-17 02:00:00,,
66,28025120,2007-11-17 03:00:00,,
67,28025120,2007-11-17 05:00:00,,
68,28025120,2007-11-17 06:00:00,1.0,
69,28025120,2007-11-17 07:00:00,2.0,
70,28025120,2007-11-17 18:00:00,,
71,28025120,2007-11-17 19:00:00,,
72,28025120,2007-11-17 20:00:00,,
73,28025120,2007-11-17 21:00:00,,
74,28025120,2007-11-17 22:00:00,,
75,28025120,2007-11-17 23:00:00,1.0,
76,28025120,2007-11-18 00:00:00,,
77,28025120,2007-11-18 01:00:00,,
78,28025120,2007-11-18 02:00:00,2.0,
79,28025120,2007-11-18 03:00:00,,
80,28025120,2007-11-18 04:00:00,,
81,28025120,2007-11-18 05:00:00,,
82,28025120,2007-11-18 06:00:00,1.0,
83,28025120,2007-11-18 07:00:00,,
84,28025120,2007-11-19 21:00:00,,
85,28025120,2007-11-19 22:00:00,,
86,28025120,2007-11-19 23:00:00,,
87,28025120,2007-11-20 00:00:00,,
88,28025120,2007-11-20 01:00:00,1.0,
89,28025120,2007-11-20 02:00:00,,
90,28025120,2007-11-20 03:00:00,,
91,28025120,2007-11-20 04:00:00,,
92,28025120,2007-11-20 05:00:00,,
93,28025120,2007-11-20 06:00:00,,
94,28025120,2007-11-20 07:00:00,,
95,28025120,2007-11-20 20:00:00,,
96,28025120,2007-11-20 21:00:00,,
97,28025120,2007-11-20 22:00:00,,
98,28025120,2007-11-20 23:00:00,,
99,28025120,2007-11-21 00:00:00,1.0,
100,28025120,2007-11-21 01:00:00,,
101,28025120,2007-11-21 02:00:00,,
102,28025120,2007-11-21 03:00:00,,
103,28025120,2007-11-21 04:00:00,,
104,28025120,2007-11-21 05:00:00,,
105,28025120,2007-11-21 19:00:00,,
106,28025120,2007-11-21 21:00:00,,
107,28025120,2007-11-21 22:00:00,3.0,
108,28025120,2007-11-21 23:00:00,,
109,28025120,2007-11-22 00:00:00,,
110,28025120,2007-11-22 01:00:00,,
111,28025120,2007-11-22 22:00:00,,
112,28025120,2007-11-22 23:00:00,,
113,28025120,2007-11-23 00:00:00,,
114,28025120,2007-11-23 01:00:00,,
115,28025120,2007-11-23 02:00:00,,
116,28025120,2007-11-23 03:00:00,,
117,28025120,2008-01-17 23:00:00,,
118,28025120,2008-01-18 00:00:00,,
119,28025120,2008-01-18 01:00:00,,
120,28025120,2008-01-18 02:00:00,,
121,28025120,2008-01-18 03:00:00,,
122,28025120,2008-01-18 08:00:00,,
123,28025120,2008-01-18 09:00:00,,
124,28025120,2008-01-18 11:00:00,,
125,28025120,2008-01-18 14:00:00,,
126,28025120,2008-01-18 15:00:00,,
127,28025120,2008-01-18 16:00:00,,
128,28025120,2008-01-18 17:00:00,,
129,28025120,2008-01-18 18:00:00,1.0,
130,28025120,2008-01-18 21:00:00,,
131,28025120,2008-01-18 22:00:00,,
132,28025120,2008-01-18 23:00:00,,
133,28025120,2008-01-19 00:00:00,,
134,28025120,2008-01-19 01:00:00,,
135,28025120,2008-01-19 02:00:00,,
136,28025120,2008-01-19 03:00:00,,
137,28025120,2008-01-19 04:00:00,,
138,28025120,2008-01-19 05:00:00,,
139,28025120,2008-01-19 06:00:00,,
140,28025120,2008-01-19 08:00:00,,
141,28025120,2008-01-19 09:00:00,,
142,28025120,2008-01-19 10:00:00,,
143,28025120,2008-01-19 11:00:00,,
144,28025120,2008-01-19 13:00:00,,
145,28025120,2008-01-19 14:00:00,,
146,28025120,2008-01-19 15:00:00,,
147,28025120,2008-01-19 16:00:00,,
148,28025120,2008-01-19 17:00:00,,
149,28025120,2008-01-19 18:00:00,,
150,28025120,2008-01-19 19:00:00,,
151,28025120,2008-01-19 21:00:00,,
152,28025120,2008-01-19 22:00:00,,
153,28025120,2008-01-19 23:00:00,,
154,28025120,2008-01-23 00:00:00,,
155,28025120,2008-01-23 01:00:00,,
156,28025120,2008-01-23 02:00:00,,
157,28025120,2008-01-23 03:00:00,,
158,28025120,2008-01-23 04:00:00,,
159,28025120,2008-01-23 05:00:00,,
160,28025120,2008-01-23 08:00:00,,
161,28025120,2008-01-23 09:00:00,,
162,28025120,2008-01-23 10:00:00,,
163,28025120,2008-01-23 11:00:00,,
164,28025120,2008-01-23 17:00:00,,
165,28025120,2008-01-23 19:00:00,,
166,28025120,2008-01-23 20:00:00,1.0,
167,28025120,2008-01-23 23:00:00,,
168,28025120,2008-01-24 00:00:00,,
169,28025120,2008-01-24 01:00:00,,
170,28025120,2008-01-24 02:00:00,,
171,28025120,2008-01-24 03:00:00,,
172,28025120,2008-01-24 05:00:00,,
173,28025120,2008-01-24 08:00:00,,
174,28025120,2008-01-24 09:00:00,,
175,28025120,2008-01-24 11:00:00,,
176,28025120,2008-01-24 12:00:00,,
177,28025120,2008-01-24 13:00:00,,
178,28025120,2008-01-24 15:00:00,,
179,28025120,2008-01-24 17:00:00,,
180,28025120,2008-01-24 18:00:00,,
181,28025120,2008-01-24 19:00:00,,
182,28025120,2008-01-24 20:00:00,,
183,28025120,2008-01-24 21:00:00,,
184,28025120,2008-01-24 22:00:00,,
185,28025120,2008-01-24 23:00:00,,
186,28025120,2008-01-25 00:00:00,,
187,28025120,2008-01-25 02:00:00,,
188,28025120,2008-01-25 03:00:00,,
189,28025120,2008-01-25 04:00:00,,
190,28025120,2008-01-25 05:00:00,,
191,28025120,2008-01-25 08:00:00,,
192,28025120,2008-01-25 09:00:00,,
193,28025120,2008-01-25 10:00:00,,
194,28025120,2008-01-25 11:00:00,,
195,28025120,2008-01-25 12:00:00,,
196,28025120,2008-01-25 13:00:00,,
197,28025120,2008-01-25 14:00:00,,
198,28025120,2008-01-25 19:00:00,,
199,28025120,2008-01-25 20:00:00,,
200,28025120,2008-01-25 21:00:00,,
201,28025120,2008-01-25 22:00:00,,
202,28025120,2008-01-25 23:00:00,,
203,28025120,2008-01-26 00:00:00,,
204,28025120,2008-01-26 01:00:00,,
205,28025120,2008-01-26 02:00:00,,
206,28025120,2008-01-26 09:00:00,,
207,28025120,2008-01-26 10:00:00,,
208,28025120,2008-01-26 11:00:00,,
209,28025120,2008-01-26 14:00:00,,
210,28025120,2008-01-26 15:00:00,,
211,28025120,2008-01-26 16:00:00,,
212,28025120,2008-01-26 17:00:00,,
213,28025120,2008-01-26 18:00:00,,
214,28025120,2008-01-26 19:00:00,,
215,28025120,2008-01-26 21:00:00,,
216,28025120,2008-01-26 22:00:00,,
217,28025120,2008-01-27 00:00:00,,
218,28025120,2008-01-27 01:00:00,,
219,28025120,2008-01-27 02:00:00,,
220,28025120,2008-01-27 03:00:00,,
221,28025120,2008-01-27 04:00:00,,
222,28025120,2008-01-27 05:00:00,,
223,28025120,2008-01-27 08:00:00,,
224,28025120,2008-01-27 09:00:00,,
225,28025120,2008-01-27 10:00:00,,
226,28025120,2008-01-27 13:00:00,,
227,28025120,2008-01-27 14:00:00,1.0,
228,28025120,2008-01-27 15:00:00,,
229,28025120,2008-01-27 16:00:00,,
230,28025120,2008-01-27 17:00:00,,
231,28025120,2008-01-27 19:00:00,,
232,28025120,2008-01-27 20:00:00,,
233,28025120,2008-01-27 22:00:00,,
234,28025120,2008-01-27 23:00:00,,
235,28025120,2008-01-28 00:00:00,,
236,28025120,2008-01-28 01:00:00,,
237,28025120,2008-01-28 02:00:00,,
238,28025120,2008-01-28 03:00:00,,
239,28025120,2008-01-28 04:00:00,,
240,28025120,2008-01-28 08:00:00,,
241,28025120,2008-01-28 09:00:00,,
242,28025120,2008-01-28 11:00:00,,
243,28025120,2008-01-28 12:00:00,1.0,
244,28025120,2008-01-28 13:00:00,,
245,28025120,2008-01-28 14:00:00,,
246,28025120,2008-01-28 16:00:00,,
247,28025120,2008-01-28 18:00:00,,
248,28025120,2008-01-28 19:00:00,,
249,28025120,2008-01-28 20:00:00,,
250,28025120,2008-01-28 21:00:00,,
251,28025120,2008-01-28 22:00:00,,
252,28025120,2008-01-28 23:00:00,,
253,28025120,2008-01-29 00:00:00,,
254,28025120,2008-01-29 01:00:00,,
255,28025120,2008-01-29 02:00:00,,
256,28025120,2008-01-29 03:00:00,,
257,28025120,2008-01-29 04:00:00,,
258,28025120,2008-01-29 05:00:00,,
259,28025120,2008-01-29 11:00:00,,
260,28025120,2008-01-29 12:00:00,,
261,28025120,2008-01-29 13:00:00,,
262,28025120,2008-01-29 14:00:00,,
263,28025120,2008-01-29 16:00:00,,
264,28025120,2008-01-29 17:00:00,,
265,28025120,2008-01-29 18:00:00,,
266,28025120,2008-01-29 19:00:00,,
267,28025120,2008-01-29 20:00:00,,
268,28025120,2008-01-29 21:00:00,,
269,28025120,2008-01-29 22:00:00,,
270,28025120,2008-01-29 23:00:00,,
271,28025120,2008-01-30 00:00:00,,
272,28025120,2008-01-30 02:00:00,,
273,28025120,2008-01-30 03:00:00,,
274,28025120,2008-01-30 04:00:00,,
275,28025120,2008-01-30 08:00:00,,
276,28025120,2008-01-30 10:00:00,,
277,28025120,2008-01-30 12:00:00,,
278,28025120,2008-01-30 15:00:00,,
279,28025120,2008-01-30 17:00:00,,
280,28025120,2008-01-30 19:00:00,,
281,28025120,2008-01-30 20:00:00,,
282,28025120,2008-01-30 22:00:00,,
283,28025120,2008-01-30 23:00:00,,
284,28025120,2008-01-31 00:00:00,,
285,28025120,2008-01-31 01:00:00,,
286,28025120,2008-01-31 02:00:00,,
287,28025120,2008-01-31 03:00:00,,
288,28025120,2008-01-31 04:00:00,,
289,28025120,2008-01-31 05:00:00,,
290,28025120,2008-01-31 10:00:00,,
291,28025120,2008-01-31 11:00:00,,
292,28025120,2008-01-31 12:00:00,1.0,
293,28025120,2008-01-31 13:00:00,,
294,28025120,2008-01-31 14:00:00,,
295,28025120,2008-01-31 15:00:00,,
296,28025120,2008-01-31 17:00:00,,
297,28025120,2008-01-31 18:00:00,,
298,28025120,2008-01-31 19:00:00,,
299,28025120,2008-01-31 20:00:00,,
300,28025120,2008-01-31 21:00:00,,
301,28025120,2008-01-31 22:00:00,,
302,28025120,2008-01-31 23:00:00,,
303,28025120,2008-02-01 00:00:00,,
304,28025120,2008-02-01 01:00:00,,
305,28025120,2008-02-01 02:00:00,,
306,28025120,2008-02-01 09:00:00,,
307,28025120,2008-02-01 10:00:00,,
308,28025120,2008-02-01 11:00:00,,
309,28025120,2008-02-01 12:00:00,,
310,28025120,2008-02-01 13:00:00,,
311,28025120,2008-02-01 19:00:00,,
312,28025120,2008-02-01 20:00:00,,
313,28025120,2008-02-01 21:00:00,,
314,28025120,2008-02-01 22:00:00,,
315,28025120,2008-02-01 23:00:00,,
316,28025120,2008-02-03 00:00:00,,
317,28025120,2008-02-03 01:00:00,,
318,28025120,2008-02-03 02:00:00,1.0,
319,28025120,2008-02-03 08:00:00,,
320,28025120,2008-02-03 09:00:00,,
321,28025120,2008-02-03 10:00:00,,
322,28025120,2008-02-03 11:00:00,,
323,28025120,2008-02-03 14:00:00,,
324,28025120,2008-02-03 15:00:00,,
325,28025120,2008-02-03 18:00:00,,
326,28025120,2008-02-03 19:00:00,1.0,
327,28025120,2008-02-03 20:00:00,,
328,28025120,2008-02-03 21:00:00,1.0,
329,28025120,2008-02-03 23:00:00,,
330,28025120,2008-02-04 00:00:00,,
331,28025120,2008-02-04 01:00:00,,
332,28025120,2008-02-04 02:00:00,,
333,28025120,2008-02-04 03:00:00,,
334,28025120,2008-02-04 09:00:00,,
335,28025120,2008-02-04 11:00:00,,
336,28025120,2008-02-04 14:00:00,,
337,28025120,2008-02-04 15:00:00,,
338,28025120,2008-02-04 16:00:00,,
339,28025120,2008-02-04 18:00:00,,
340,28025120,2008-02-04 19:00:00,,
341,28025120,2008-02-04 20:00:00,,
342,28025120,2008-02-04 21:00:00,,
343,28025120,2008-02-04 22:00:00,,
344,28025120,2008-02-04 23:00:00,,
345,28025120,2008-02-05 00:00:00,,
346,28025120,2008-02-05 01:00:00,,
347,28025120,2008-02-05 02:00:00,,
348,28025120,2008-02-05 04:00:00,,
349,28025120,2008-02-05 08:00:00,,
350,28025120,2008-02-05 09:00:00,,
351,28025120,2008-02-05 10:00:00,,
352,28025120,2008-02-05 11:00:00,1.0,
353,28025120,2008-02-05 13:00:00,,
354,28025120,2008-02-05 14:00:00,,
355,28025120,2008-02-05 17:00:00,,
356,28025120,2008-02-05 18:00:00,,
357,28025120,2008-02-05 19:00:00,,
358,28025120,2008-02-05 20:00:00,,
359,28025120,2008-02-05 22:00:00,,
360,28025120,2008-02-05 23:00:00,,
361,28025120,2008-02-06 01:00:00,,
362,28025120,2008-02-06 02:00:00,,
363,28025120,2008-02-06 03:00:00,,
364,28025120,2008-02-06 04:00:00,,
365,28025120,2008-02-06 09:00:00,,
366,28025120,2008-02-06 10:00:00,,
367,28025120,2008-02-06 11:00:00,,
368,28025120,2008-02-06 14:00:00,,
369,28025120,2008-02-06 15:00:00,,
370,28025120,2008-02-06 16:00:00,,
371,28025120,2008-02-06 17:00:00,,
372,28025120,2008-02-06 18:00:00,,
373,28025120,2008-02-06 19:00:00,,
374,28025120,2008-02-06 20:00:00,,
375,28025120,2008-02-06 21:00:00,,
376,28025120,2008-02-06 22:00:00,,
377,28025120,2008-02-06 23:00:00,,
378,28025120,2008-02-07 00:00:00,,
379,28025120,2008-02-07 01:00:00,,
380,28025120,2008-02-07 02:00:00,,
381,28025120,2008-02-07 03:00:00,,
382,28025120,2008-02-07 04:00:00,,
383,28025120,2008-02-07 09:00:00,,
384,28025120,2008-02-07 11:00:00,,
385,28025120,2008-02-07 12:00:00,11.0,
386,28025120,2008-02-07 13:00:00,1.0,
387,28025120,2008-02-07 14:00:00,,
388,28025120,2008-02-07 15:00:00,1.0,
389,28025120,2008-02-07 16:00:00,,
390,28025120,2008-02-07 17:00:00,,
391,28025120,2008-02-07 18:00:00,,
392,28025120,2008-02-07 19:00:00,,
393,28025120,2008-02-07 20:00:00,,
394,28025120,2008-02-07 21:00:00,,
395,28025120,2008-02-07 22:00:00,,
396,28025120,2008-02-07 23:00:00,,
397,28025120,2008-02-08 00:00:00,,
398,28025120,2008-02-08 01:00:00,,
399,28025120,2008-02-08 02:00:00,,
400,28025120,2008-02-08 03:00:00,,
401,28025120,2008-02-08 04:00:00,,
402,28025120,2008-02-08 05:00:00,,
403,28025120,2008-02-08 07:00:00,,
404,28025120,2008-02-08 09:00:00,,
405,28025120,2008-02-08 10:00:00,,
406,28025120,2008-02-08 11:00:00,,
407,28025120,2008-02-08 13:00:00,,
408,28025120,2008-02-08 14:00:00,,
409,28025120,2008-02-08 15:00:00,,
410,28025120,2008-02-08 17:00:00,,
411,28025120,2008-02-08 18:00:00,3.0,
412,28025120,2008-02-08 19:00:00,,
413,28025120,2008-02-08 20:00:00,,
414,28025120,2008-02-08 21:00:00,,
415,28025120,2008-02-08 22:00:00,,
416,28025120,2008-02-08 23:00:00,,
417,28025120,2008-02-09 00:00:00,,
418,28025120,2008-02-09 01:00:00,,
419,28025120,2008-02-09 02:00:00,,
420,28025120,2008-02-09 03:00:00,,
421,28025120,2008-02-09 04:00:00,,
422,28025120,2008-02-09 05:00:00,,
423,28025120,2008-02-09 07:00:00,,
424,28025120,2008-02-09 08:00:00,,
425,28025120,2008-02-09 09:00:00,,
426,28025120,2008-02-09 10:00:00,,
427,28025120,2008-02-09 11:00:00,,
428,28025120,2008-02-09 14:00:00,,
429,28025120,2008-02-09 15:00:00,3.0,
430,28025120,2008-02-09 16:00:00,,
431,28025120,2008-02-09 17:00:00,,
432,28025120,2008-02-09 20:00:00,,
433,28025120,2008-02-09 21:00:00,,
434,28025120,2008-02-09 22:00:00,,
435,28025120,2008-02-09 23:00:00,,
436,28025120,2008-02-10 00:00:00,,
437,28025120,2008-02-10 01:00:00,,
438,28025120,2008-02-10 02:00:00,,
439,28025120,2008-02-10 03:00:00,,
440,28025120,2008-02-10 04:00:00,,
441,28025120,2008-02-10 05:00:00,,
442,28025120,2008-02-10 06:00:00,,
443,28025120,2008-02-10 07:00:00,,
444,28025120,2008-02-10 08:00:00,,
445,28025120,2008-02-10 09:00:00,,
446,28025120,2008-02-10 10:00:00,,
447,28025120,2008-02-21 10:00:00,,
448,28025120,2008-02-21 11:00:00,,
449,28025120,2008-02-21 12:00:00,,
450,28025120,2008-02-21 15:00:00,,
451,28025120,2008-02-21 16:00:00,,
452,28025120,2008-02-21 17:00:00,,
453,28025120,2008-02-22 09:00:00,,
454,28025120,2008-02-22 10:00:00,,
455,28025120,2008-02-22 11:00:00,,
456,28025120,2008-02-22 17:00:00,,
457,28025120,2008-02-22 19:00:00,,
458,28025120,2008-02-22 20:00:00,,
459,28025120,2008-02-22 21:00:00,,
460,28025120,2008-02-22 22:00:00,,
461,28025120,2008-02-22 23:00:00,,
462,28025120,2008-02-23 00:00:00,,
463,28025120,2008-02-23 01:00:00,,
464,28025120,2008-02-23 02:00:00,,
465,28025120,2008-02-23 03:00:00,,
466,28025120,2008-02-23 04:00:00,,
467,28025120,2008-02-23 05:00:00,,
468,28025120,2008-02-23 06:00:00,,
469,28025120,2008-02-23 07:00:00,,
470,28025120,2008-02-23 08:00:00,,
471,28025120,2008-02-23 12:00:00,,
472,28025120,2008-02-23 13:00:00,,
473,28025120,2008-02-23 14:00:00,,
474,28025120,2008-02-23 15:00:00,,
475,28025120,2008-02-23 17:00:00,,
476,28025120,2008-02-23 18:00:00,,
477,28025120,2008-02-23 19:00:00,,
478,28025120,2008-02-23 20:00:00,,
479,28025120,2008-02-23 21:00:00,,
480,28025120,2008-02-23 22:00:00,,
481,28025120,2008-02-23 23:00:00,,
482,28025120,2008-02-24 00:00:00,,
483,28025120,2008-02-24 01:00:00,,
484,28025120,2008-02-24 02:00:00,,
485,28025120,2008-02-24 03:00:00,,
486,28025120,2008-02-24 04:00:00,,
487,28025120,2008-02-24 05:00:00,,
488,28025120,2008-02-24 06:00:00,,
489,28025120,2008-02-24 07:00:00,,
490,28025120,2008-02-24 08:00:00,,
491,28025120,2008-02-24 09:00:00,,
492,28025120,2008-02-24 10:00:00,,
493,28025120,2008-02-24 11:00:00,,
494,28025120,2008-02-24 13:00:00,,
495,28025120,2008-02-24 14:00:00,,
496,28025120,2008-02-24 15:00:00,,
497,28025120,2008-02-24 18:00:00,,
498,28025120,2008-02-24 19:00:00,,
499,28025120,2008-02-24 20:00:00,,
500,28025120,2008-02-24 21:00:00,,
501,28025120,2008-02-24 22:00:00,,
502,28025120,2008-02-24 23:00:00,,
503,28025120,2008-02-25 00:00:00,,
504,28025120,2008-02-25 01:00:00,,
505,28025120,2008-02-25 03:00:00,,
506,28025120,2008-02-25 04:00:00,,
507,28025120,2008-02-25 05:00:00,,
508,28025120,2008-02-25 06:00:00,,
509,28025120,2008-02-25 07:00:00,,
510,28025120,2008-02-25 08:00:00,,
511,28025120,2008-02-25 09:00:00,,
512,28025120,2008-02-25 10:00:00,,
513,28025120,2008-02-25 12:00:00,,
514,28025120,2008-02-25 19:00:00,,
515,28025120,2008-02-25 20:00:00,,
516,28025120,2008-02-25 21:00:00,,
517,28025120,2008-02-25 22:00:00,,
518,28025120,2008-02-25 23:00:00,,
519,28025120,2008-02-26 00:00:00,,
520,28025120,2008-02-26 01:00:00,,
521,28025120,2008-02-26 03:00:00,,
522,28025120,2008-02-26 04:00:00,,
523,28025120,2008-02-26 05:00:00,,
524,28025120,2008-02-26 06:00:00,,
525,28025120,2008-02-26 07:00:00,,
526,28025120,2008-02-26 08:00:00,,
527,28025120,2008-02-26 13:00:00,,
528,28025120,2008-02-26 14:00:00,1.0,
529,28025120,2008-02-26 15:00:00,,
530,28025120,2008-02-26 16:00:00,,
531,28025120,2008-02-26 17:00:00,,
532,28025120,2008-02-26 18:00:00,,
533,28025120,2008-02-26 19:00:00,,
534,28025120,2008-02-26 20:00:00,,
535,28025120,2008-02-26 21:00:00,,
536,28025120,2008-02-26 22:00:00,,
537,28025120,2008-02-26 23:00:00,,
538,28025120,2008-02-27 00:00:00,,
539,28025120,2008-02-27 01:00:00,,
540,28025120,2008-02-27 02:00:00,,
541,28025120,2008-02-27 03:00:00,,
542,28025120,2008-02-27 04:00:00,,
543,28025120,2008-02-27 05:00:00,,
544,28025120,2008-02-27 06:00:00,,
545,28025120,2008-02-27 07:00:00,,
546,28025120,2008-02-27 08:00:00,,
547,28025120,2008-02-27 11:00:00,,
548,28025120,2008-02-27 13:00:00,,
549,28025120,2008-02-27 14:00:00,,
550,28025120,2008-02-27 16:00:00,,
551,28025120,2008-02-27 17:00:00,,
552,28025120,2008-02-27 18:00:00,3.0,
553,28025120,2008-03-01 14:00:00,,
554,28025120,2008-03-01 15:00:00,,
555,28025120,2008-03-01 16:00:00,,
556,28025120,2008-03-01 19:00:00,,
557,28025120,2008-03-01 20:00:00,,
558,28025120,2008-03-01 21:00:00,,
559,28025120,2008-03-01 22:00:00,,
560,28025120,2008-03-01 23:00:00,,
561,28025120,2008-03-02 00:00:00,,
562,28025120,2008-03-02 01:00:00,,
563,28025120,2008-03-02 02:00:00,,
564,28025120,2008-03-02 03:00:00,,
565,28025120,2008-03-02 04:00:00,,
566,28025120,2008-03-02 05:00:00,,
567,28025120,2008-03-02 06:00:00,,
568,28025120,2008-03-02 07:00:00,,
569,28025120,2008-03-02 08:00:00,,
570,28025120,2008-03-02 09:00:00,,
571,28025120,2008-03-02 10:00:00,,
572,28025120,2008-03-02 11:00:00,,
573,28025120,2008-03-02 13:00:00,,
574,28025120,2008-03-02 14:00:00,,
575,28025120,2008-03-02 15:00:00,,
576,28025120,2008-03-02 16:00:00,,
577,28025120,2008-03-02 17:00:00,,
578,28025120,2008-03-02 19:00:00,,
579,28025120,2008-03-02 20:00:00,,
580,28025120,2008-03-02 21:00:00,2.0,
581,28025120,2008-03-02 22:00:00,,
582,28025120,2008-03-02 23:00:00,,
583,28025120,2008-03-03 00:00:00,,
584,28025120,2008-03-03 01:00:00,,
585,28025120,2008-03-03 03:00:00,,
586,28025120,2008-03-03 04:00:00,,
587,28025120,2008-03-03 05:00:00,,
588,28025120,2008-03-03 06:00:00,,
589,28025120,2008-03-03 07:00:00,,
590,28025120,2008-03-03 08:00:00,,
591,28025120,2008-03-03 09:00:00,,
592,28025120,2008-03-03 10:00:00,,
593,28025120,2008-03-03 12:00:00,,
594,28025120,2008-03-03 13:00:00,,
595,28025120,2008-03-03 19:00:00,,
596,28025120,2008-03-03 20:00:00,,
597,28025120,2008-03-03 21:00:00,,
598,28025120,2008-03-03 22:00:00,,
599,28025120,2008-03-03 23:00:00,,
600,28025120,2008-03-04 00:00:00,,
601,28025120,2008-03-04 01:00:00,,
602,28025120,2008-03-04 03:00:00,,
603,28025120,2008-03-04 04:00:00,,
604,28025120,2008-03-04 05:00:00,,
605,28025120,2008-03-04 06:00:00,,
606,28025120,2008-03-04 07:00:00,,
607,28025120,2008-03-04 08:00:00,,
608,28025120,2008-03-04 10:00:00,,
609,28025120,2008-03-04 11:00:00,,
610,28025120,2008-03-04 12:00:00,,
611,28025120,2008-03-04 17:00:00,,
612,28025120,2008-03-04 18:00:00,1.0,
613,28025120,2008-03-04 20:00:00,,
614,28025120,2008-03-04 21:00:00,,
615,28025120,2008-03-04 22:00:00,,
616,28025120,2008-03-04 23:00:00,,
617,28025120,2008-03-05 00:00:00,,
618,28025120,2008-03-05 01:00:00,,
619,28025120,2008-03-05 02:00:00,,
620,28025120,2008-03-05 03:00:00,,
621,28025120,2008-03-05 04:00:00,,
622,28025120,2008-03-05 05:00:00,,
623,28025120,2008-03-05 06:00:00,,
624,28025120,2008-03-05 07:00:00,,
625,28025120,2008-03-05 08:00:00,,
626,28025120,2008-03-05 12:00:00,,
627,28025120,2008-03-05 13:00:00,,
628,28025120,2008-03-05 14:00:00,,
629,28025120,2008-03-05 15:00:00,,
630,28025120,2008-03-05 16:00:00,1.0,
631,28025120,2008-03-05 17:00:00,,
632,28025120,2008-03-05 19:00:00,,
633,28025120,2008-03-05 20:00:00,,
634,28025120,2008-03-05 21:00:00,2.0,
635,28025120,2008-03-05 22:00:00,,
636,28025120,2008-03-05 23:00:00,,
637,28025120,2008-03-06 00:00:00,,
638,28025120,2008-03-06 01:00:00,,
639,28025120,2008-03-06 02:00:00,,
640,28025120,2008-03-06 03:00:00,,
641,28025120,2008-03-06 04:00:00,2.0,
642,28025120,2008-04-21 02:00:00,,
643,28025120,2008-04-21 03:00:00,,
644,28025120,2008-04-21 04:00:00,,
645,28025120,2008-04-21 06:00:00,,
646,28025120,2008-05-11 23:00:00,,
647,28025120,2008-05-12 00:00:00,,
648,28025120,2008-05-12 01:00:00,,
649,28025120,2008-05-12 02:00:00,,
650,28025120,2008-05-12 03:00:00,,
651,28025120,2008-05-12 04:00:00,,
652,28025120,2008-05-12 05:00:00,,
653,28025120,2008-05-12 06:00:00,,
654,28025120,2008-05-12 20:00:00,,
655,28025120,2008-05-12 21:00:00,,
656,28025120,2008-05-12 22:00:00,,
657,28025120,2008-05-13 00:00:00,,
658,28025120,2008-05-13 01:00:00,,
