,Station,Fecha,Evaporacion,Estado
87,21205480,2018-10-30 16:30:00,0.10500000000001819,
88,21205480,2018-10-30 16:40:00,,
89,21205480,2018-10-30 16:50:00,,
90,21205480,2018-10-30 19:00:00,,
91,21205480,2018-10-30 19:10:00,0.31699999999997885,
92,21205480,2018-10-30 19:20:00,,
93,21205480,2018-10-30 19:30:00,,
94,21205480,2018-10-30 19:40:00,0.06499999999999773,
95,21205480,2018-10-30 19:50:00,0.0730000000000075,
96,21205480,2018-10-30 20:00:00,0.07200000000000273,
97,21205480,2018-10-30 20:10:00,0.7439999999999998,
98,21205480,2018-10-30 20:20:00,,
99,21205480,2018-10-30 20:30:00,0.6770000000000209,
100,21205480,2018-10-30 20:40:00,,
101,21205480,2018-10-30 20:50:00,,
102,21205480,2018-10-30 23:00:00,,
103,21205480,2018-10-30 23:10:00,0.008000000000009777,
104,21205480,2018-10-30 23:20:00,0.007999999999981355,
105,21205480,2018-10-30 23:30:00,,
106,21205480,2018-10-30 23:40:00,,
107,21205480,2018-10-30 23:50:00,0.8879999999999768,
108,21205480,2018-10-31 00:00:00,,
109,21205480,2018-10-31 00:10:00,0.016999999999995907,
110,21205480,2018-10-31 00:20:00,0.0759999999999934,
111,21205480,2018-10-31 00:30:00,0.045000000000015916,
112,21205480,2018-10-31 00:40:00,,
113,21205480,2018-10-31 00:50:00,,
114,21205480,2018-10-31 01:00:00,,
115,21205480,2018-10-31 01:10:00,0.04400000000001114,
116,21205480,2018-10-31 01:20:00,0.09200000000001296,
117,21205480,2018-10-31 01:30:00,,
118,21205480,2018-10-31 01:40:00,,
119,21205480,2018-10-31 01:50:00,,
120,21205480,2018-10-31 03:10:00,,
121,21205480,2018-10-31 03:20:00,,
122,21205480,2018-10-31 03:30:00,,
123,21205480,2018-10-31 03:40:00,,
124,21205480,2018-10-31 03:50:00,0.003999999999990678,
125,21205480,2018-10-31 05:00:00,,
126,21205480,2018-10-31 05:10:00,0.29400000000001114,
127,21205480,2018-10-31 05:20:00,0.026999999999986812,
128,21205480,2018-10-31 05:30:00,,
129,21205480,2018-10-31 05:40:00,0.013999999999981583,
130,21205480,2018-10-31 05:50:00,0.056000000000011596,
131,21205480,2018-10-31 06:00:00,0.07800000000000296,
132,21205480,2018-10-31 06:10:00,0.003999999999990678,
133,21205480,2018-10-31 06:20:00,,
134,21205480,2018-10-31 06:30:00,,
135,21205480,2018-10-31 06:40:00,,
136,21205480,2018-10-31 06:50:00,,
137,21205480,2018-10-31 07:00:00,0.030000000000001137,
138,21205480,2018-10-31 07:10:00,0.7309999999999945,
139,21205480,2018-10-31 07:20:00,,
140,21205480,2018-10-31 07:30:00,,
141,21205480,2018-10-31 07:40:00,0.030000000000001137,
142,21205480,2018-10-31 07:50:00,0.006000000000000227,
143,21205480,2018-10-31 08:00:00,,
144,21205480,2018-10-31 08:10:00,,
145,21205480,2018-10-31 08:20:00,0.14599999999998658,
146,21205480,2018-10-31 08:30:00,0.1220000000000141,
147,21205480,2018-10-31 08:40:00,0.32499999999998863,
148,21205480,2018-10-31 08:50:00,,
149,21205480,2018-10-31 09:00:00,0.7119999999999891,
150,21205480,2018-10-31 09:10:00,0.02600000000001046,
151,21205480,2018-10-31 09:20:00,0.34199999999998454,
152,21205480,2018-10-31 09:30:00,,
153,21205480,2018-10-31 09:40:00,0.8029999999999973,
154,21205480,2018-10-31 09:50:00,,
155,21205480,2018-10-31 10:00:00,0.01500000000001478,
156,21205480,2018-10-31 10:10:00,0.2639999999999816,
157,21205480,2018-10-31 10:20:00,,
158,21205480,2018-10-31 10:30:00,,
159,21205480,2018-10-31 10:40:00,0.38399999999998613,
160,21205480,2018-10-31 10:50:00,0.1220000000000141,
161,21205480,2018-10-31 12:00:00,,
162,21205480,2018-10-31 12:10:00,0.038000000000010914,
163,21205480,2018-10-31 12:20:00,0.13100000000000023,
164,21205480,2018-10-31 12:30:00,,
165,21205480,2018-10-31 12:40:00,,
166,21205480,2018-10-31 12:50:00,0.049000000000006594,
167,21205480,2018-10-31 14:10:00,,
168,21205480,2018-10-31 14:20:00,,
169,21205480,2018-10-31 14:30:00,,
170,21205480,2018-10-31 14:40:00,,
171,21205480,2018-10-31 14:50:00,0.20699999999999363,
172,21205480,2018-10-31 15:00:00,,
173,21205480,2018-10-31 15:10:00,,
174,21205480,2018-10-31 15:20:00,,
175,21205480,2018-10-31 15:30:00,,
176,21205480,2018-10-31 15:40:00,0.16899999999998272,
177,21205480,2018-10-31 15:50:00,0.1150000000000091,
178,21205480,2018-10-31 17:00:00,,
179,21205480,2018-10-31 17:10:00,,
180,21205480,2018-10-31 17:20:00,0.04099999999999682,
181,21205480,2018-10-31 17:30:00,,
182,21205480,2018-10-31 17:40:00,,
183,21205480,2018-10-31 17:50:00,,
184,21205480,2018-10-31 21:10:00,,
185,21205480,2018-10-31 21:20:00,0.02199999999999136,
186,21205480,2018-10-31 21:30:00,,
187,21205480,2018-10-31 21:40:00,0.014999999999986358,
188,21205480,2018-10-31 21:50:00,0.015999999999991132,
189,21205480,2018-10-31 23:00:00,,
190,21205480,2018-10-31 23:10:00,0.03499999999999659,
191,21205480,2018-10-31 23:20:00,,
192,21205480,2018-10-31 23:30:00,,
193,21205480,2018-10-31 23:40:00,,
194,21205480,2018-10-31 23:50:00,0.034000000000020236,
195,21205480,2018-11-01 00:00:00,0.15899999999999181,
196,21205480,2018-11-01 00:10:00,,
197,21205480,2018-11-01 00:20:00,,
198,21205480,2018-11-01 00:30:00,,
199,21205480,2018-11-01 00:40:00,0.02400000000000091,
200,21205480,2018-11-01 00:50:00,,
201,21205480,2018-11-01 02:00:00,,
202,21205480,2018-11-01 02:10:00,,
203,21205480,2018-11-01 02:20:00,,
204,21205480,2018-11-01 02:30:00,,
205,21205480,2018-11-01 02:40:00,,
206,21205480,2018-11-01 02:50:00,,
207,21205480,2018-11-01 03:00:00,0.02400000000000091,
208,21205480,2018-11-01 03:10:00,,
209,21205480,2018-11-01 03:20:00,,
210,21205480,2018-11-01 03:30:00,0.0049999999999954525,
211,21205480,2018-11-01 03:40:00,0.0030000000000143245,
212,21205480,2018-11-01 03:50:00,0.09600000000000364,
213,21205480,2018-11-01 04:00:00,0.11699999999999022,
214,21205480,2018-11-01 04:10:00,0.02600000000001046,
215,21205480,2018-11-01 04:20:00,,
216,21205480,2018-11-01 04:30:00,,
217,21205480,2018-11-01 04:40:00,,
218,21205480,2018-11-01 04:50:00,0.006000000000000227,
219,21205480,2018-11-01 05:00:00,0.027999999999991587,
220,21205480,2018-11-01 05:10:00,,
221,21205480,2018-11-01 05:20:00,,
222,21205480,2018-11-01 05:30:00,0.00899999999998613,
223,21205480,2018-11-01 05:40:00,,
224,21205480,2018-11-01 05:50:00,,
225,21205480,2018-11-01 06:00:00,,
226,21205480,2018-11-01 06:10:00,0.016999999999995907,
227,21205480,2018-11-01 06:20:00,,
228,21205480,2018-11-01 06:30:00,0.09099999999997976,
229,21205480,2018-11-01 06:40:00,0.20199999999999818,
230,21205480,2018-11-01 06:50:00,,
231,21205480,2018-11-01 07:00:00,0.19599999999999795,
232,21205480,2018-11-01 07:10:00,,
233,21205480,2018-11-01 07:20:00,,
234,21205480,2018-11-01 07:30:00,,
235,21205480,2018-11-01 07:40:00,0.1880000000000166,
236,21205480,2018-11-01 07:50:00,,
237,21205480,2018-11-01 09:00:00,,
238,21205480,2018-11-01 09:10:00,,
239,21205480,2018-11-01 09:20:00,0.02600000000001046,
240,21205480,2018-11-01 09:30:00,0.0519999999999925,
241,21205480,2018-11-01 09:40:00,0.16300000000001091,
242,21205480,2018-11-01 09:50:00,0.11299999999999955,
243,21205480,2018-11-01 11:10:00,,
244,21205480,2018-11-01 11:20:00,,
245,21205480,2018-11-01 11:30:00,,
246,21205480,2018-11-01 11:40:00,,
247,21205480,2018-11-01 11:50:00,0.03899999999998727,
248,21205480,2018-11-01 14:00:00,,
249,21205480,2018-11-01 14:10:00,,
250,21205480,2018-11-01 14:20:00,0.046999999999997044,
251,21205480,2018-11-01 14:30:00,,
252,21205480,2018-11-01 14:40:00,,
253,21205480,2018-11-01 14:50:00,0.12399999999999523,
254,21205480,2018-11-01 15:00:00,0.19700000000000273,
255,21205480,2018-11-01 15:10:00,0.10099999999999909,
256,21205480,2018-11-01 15:20:00,,
257,21205480,2018-11-01 15:30:00,,
258,21205480,2018-11-01 15:40:00,0.07200000000000273,
259,21205480,2018-11-01 15:50:00,,
260,21205480,2018-11-01 18:00:00,,
261,21205480,2018-11-01 18:10:00,0.01300000000000523,
262,21205480,2018-11-01 18:20:00,,
263,21205480,2018-11-01 18:30:00,0.05000000000001137,
264,21205480,2018-11-01 18:40:00,0.013999999999981583,
265,21205480,2018-11-01 18:50:00,,
266,21205480,2018-11-01 22:10:00,,
267,21205480,2018-11-01 22:20:00,,
268,21205480,2018-11-01 22:30:00,,
269,21205480,2018-11-01 22:40:00,0.054000000000002046,
270,21205480,2018-11-01 22:50:00,0.012000000000000455,
271,21205480,2018-11-02 00:00:00,,
272,21205480,2018-11-02 00:10:00,,
273,21205480,2018-11-02 00:20:00,,
274,21205480,2018-11-02 00:30:00,0.015999999999991132,
275,21205480,2018-11-02 00:40:00,0.07800000000000296,
276,21205480,2018-11-02 00:50:00,0.396000000000015,
277,21205480,2018-11-02 01:00:00,,
278,21205480,2018-11-02 01:10:00,,
279,21205480,2018-11-02 01:20:00,,
280,21205480,2018-11-02 01:30:00,,
281,21205480,2018-11-02 01:40:00,,
282,21205480,2018-11-02 01:50:00,,
283,21205480,2018-11-02 02:00:00,0.004000000000019099,
284,21205480,2018-11-02 02:10:00,,
285,21205480,2018-11-02 02:20:00,,
286,21205480,2018-11-02 02:30:00,,
287,21205480,2018-11-02 02:40:00,,
288,21205480,2018-11-02 02:50:00,,
289,21205480,2018-11-02 03:00:00,0.38900000000001,
290,21205480,2018-11-02 03:10:00,,
291,21205480,2018-11-02 03:20:00,,
292,21205480,2018-11-02 03:30:00,,
293,21205480,2018-11-02 03:40:00,,
294,21205480,2018-11-02 03:50:00,,
295,21205480,2018-11-02 04:00:00,,
296,21205480,2018-11-02 04:10:00,,
297,21205480,2018-11-02 04:20:00,,
298,21205480,2018-11-02 04:30:00,0.01300000000000523,
299,21205480,2018-11-02 04:40:00,0.057999999999992724,
300,21205480,2018-11-02 04:50:00,0.18999999999999773,
301,21205480,2018-11-02 05:00:00,0.015999999999991132,
302,21205480,2018-11-02 05:10:00,,
303,21205480,2018-11-02 05:20:00,,
304,21205480,2018-11-02 05:30:00,,
305,21205480,2018-11-02 05:40:00,,
306,21205480,2018-11-02 05:50:00,,
307,21205480,2018-11-02 06:00:00,0.08299999999999841,
308,21205480,2018-11-02 06:10:00,0.0630000000000166,
309,21205480,2018-11-02 06:20:00,,
310,21205480,2018-11-02 06:30:00,,
311,21205480,2018-11-02 06:40:00,0.045000000000015916,
312,21205480,2018-11-02 06:50:00,,
313,21205480,2018-11-02 07:00:00,0.06100000000000705,
314,21205480,2018-11-02 07:10:00,0.04400000000001114,
315,21205480,2018-11-02 07:20:00,0.06099999999997863,
316,21205480,2018-11-02 07:30:00,,
317,21205480,2018-11-02 07:40:00,0.036000000000001364,
318,21205480,2018-11-02 07:50:00,0.03999999999999204,
319,21205480,2018-11-02 08:00:00,,
320,21205480,2018-11-02 08:10:00,,
321,21205480,2018-11-02 08:20:00,,
322,21205480,2018-11-02 08:30:00,0.008000000000009777,
323,21205480,2018-11-02 08:40:00,,
324,21205480,2018-11-02 08:50:00,,
325,21205480,2018-11-02 09:00:00,0.10599999999999454,
326,21205480,2018-11-02 09:10:00,0.03799999999998249,
327,21205480,2018-11-02 09:20:00,0.05700000000001637,
328,21205480,2018-11-02 09:30:00,0.014999999999986358,
329,21205480,2018-11-02 09:40:00,,
330,21205480,2018-11-02 09:50:00,0.03499999999999659,
331,21205480,2018-11-02 10:00:00,,
332,21205480,2018-11-02 10:10:00,0.05200000000002092,
333,21205480,2018-11-02 10:20:00,0.11899999999999977,
334,21205480,2018-11-02 10:30:00,0.018000000000000682,
335,21205480,2018-11-02 10:40:00,0.015999999999991132,
336,21205480,2018-11-02 10:50:00,0.10499999999998977,
337,21205480,2018-11-02 11:00:00,,
338,21205480,2018-11-02 11:10:00,0.30400000000000205,
339,21205480,2018-11-02 11:20:00,,
340,21205480,2018-11-02 11:30:00,0.6999999999999886,
341,21205480,2018-11-02 11:40:00,0.24200000000001864,
342,21205480,2018-11-02 11:50:00,,
343,21205480,2018-11-02 12:00:00,0.6980000000000075,
344,21205480,2018-11-02 12:10:00,0.03699999999997772,
345,21205480,2018-11-02 12:20:00,0.025000000000005684,
346,21205480,2018-11-02 12:30:00,0.028999999999996362,
347,21205480,2018-11-02 12:40:00,,
348,21205480,2018-11-02 12:50:00,,
349,21205480,2018-11-02 15:00:00,,
350,21205480,2018-11-02 15:10:00,,
351,21205480,2018-11-02 15:20:00,0.103999999999985,
352,21205480,2018-11-02 15:30:00,0.02400000000000091,
353,21205480,2018-11-02 15:40:00,0.010000000000019327,
354,21205480,2018-11-02 15:50:00,,
355,21205480,2018-11-02 17:00:00,,
356,21205480,2018-11-02 17:10:00,,
357,21205480,2018-11-02 17:20:00,0.01300000000000523,
358,21205480,2018-11-02 17:30:00,0.036000000000001364,
359,21205480,2018-11-02 17:40:00,0.09199999999998454,
360,21205480,2018-11-02 17:50:00,0.004000000000019099,
361,21205480,2018-11-02 18:00:00,,
362,21205480,2018-11-02 18:10:00,0.07600000000002183,
363,21205480,2018-11-02 18:20:00,0.04399999999998272,
364,21205480,2018-11-02 18:30:00,0.1599999999999966,
365,21205480,2018-11-02 18:40:00,,
366,21205480,2018-11-02 18:50:00,,
367,21205480,2018-11-02 19:00:00,0.051000000000016144,
368,21205480,2018-11-02 19:10:00,0.0049999999999954525,
369,21205480,2018-11-02 19:20:00,,
370,21205480,2018-11-02 19:30:00,,
371,21205480,2018-11-02 19:40:00,0.03700000000000614,
372,21205480,2018-11-02 19:50:00,0.036000000000001364,
373,21205480,2018-11-02 22:00:00,,
374,21205480,2018-11-02 22:10:00,0.07800000000000296,
375,21205480,2018-11-02 22:20:00,0.10099999999999909,
376,21205480,2018-11-02 22:30:00,,
377,21205480,2018-11-02 22:40:00,0.6639999999999873,
378,21205480,2018-11-02 22:50:00,,
379,21205480,2018-11-03 00:00:00,,
380,21205480,2018-11-03 00:10:00,,
381,21205480,2018-11-03 00:20:00,0.013999999999981583,
382,21205480,2018-11-03 00:30:00,,
383,21205480,2018-11-03 00:40:00,,
384,21205480,2018-11-03 00:50:00,,
385,21205480,2018-11-03 01:00:00,,
386,21205480,2018-11-03 01:10:00,0.06800000000001205,
387,21205480,2018-11-03 01:20:00,,
388,21205480,2018-11-03 01:30:00,0.0549999999999784,
389,21205480,2018-11-03 01:40:00,,
390,21205480,2018-11-03 01:50:00,,
391,21205480,2018-11-03 02:00:00,0.042999999999977945,
392,21205480,2018-11-03 02:10:00,0.3680000000000234,
393,21205480,2018-11-03 02:20:00,0.0719999999999743,
394,21205480,2018-11-03 02:30:00,,
395,21205480,2018-11-03 02:40:00,,
396,21205480,2018-11-03 02:50:00,,
397,21205480,2018-11-03 03:00:00,0.006000000000000227,
398,21205480,2018-11-03 03:10:00,0.02600000000001046,
399,21205480,2018-11-03 03:20:00,0.23999999999998067,
400,21205480,2018-11-03 03:30:00,0.14500000000001023,
401,21205480,2018-11-03 03:40:00,,
402,21205480,2018-11-03 03:50:00,,
403,21205480,2018-11-03 04:00:00,,
404,21205480,2018-11-03 04:10:00,0.019000000000005457,
405,21205480,2018-11-03 04:20:00,0.08299999999999841,
406,21205480,2018-11-03 04:30:00,,
407,21205480,2018-11-03 04:40:00,,
408,21205480,2018-11-03 04:50:00,,
409,21205480,2018-11-03 05:00:00,,
410,21205480,2018-11-03 05:10:00,0.010000000000019327,
411,21205480,2018-11-03 05:20:00,,
412,21205480,2018-11-03 05:30:00,,
413,21205480,2018-11-03 05:40:00,,
414,21205480,2018-11-03 05:50:00,,
415,21205480,2018-11-03 06:00:00,,
416,21205480,2018-11-03 06:20:00,,
417,21205480,2018-11-03 06:30:00,,
418,21205480,2018-11-03 06:40:00,,
419,21205480,2018-11-03 06:50:00,,
420,21205480,2018-11-03 07:00:00,,
421,21205480,2018-11-03 07:10:00,,
422,21205480,2018-11-03 07:20:00,0.3789999999999907,
423,21205480,2018-11-03 07:30:00,,
424,21205480,2018-11-03 07:40:00,0.0020000000000095497,
425,21205480,2018-11-03 07:50:00,,
426,21205480,2018-11-03 08:00:00,0.10200000000000387,
427,21205480,2018-11-03 08:10:00,,
428,21205480,2018-11-03 08:20:00,,
429,21205480,2018-11-03 08:30:00,,
430,21205480,2018-11-03 08:40:00,0.07399999999998386,
431,21205480,2018-11-03 08:50:00,0.07400000000001228,
432,21205480,2018-11-03 09:00:00,,
433,21205480,2018-11-03 09:10:00,0.0030000000000143245,
434,21205480,2018-11-03 09:20:00,0.026999999999986812,
435,21205480,2018-11-03 09:30:00,,
436,21205480,2018-11-03 09:40:00,0.07499999999998863,
437,21205480,2018-11-03 09:50:00,,
438,21205480,2018-11-03 13:10:00,,
439,21205480,2018-11-03 13:20:00,,
440,21205480,2018-11-03 13:30:00,,
441,21205480,2018-11-03 13:40:00,0.04200000000000159,
442,21205480,2018-11-03 13:50:00,0.20199999999999818,
443,21205480,2018-11-03 14:00:00,0.3009999999999877,
444,21205480,2018-11-03 14:10:00,,
445,21205480,2018-11-03 14:20:00,,
446,21205480,2018-11-03 14:30:00,0.19200000000000728,
447,21205480,2018-11-03 14:40:00,0.06700000000000728,
448,21205480,2018-11-03 14:50:00,,
449,21205480,2018-11-03 16:00:00,,
450,21205480,2018-11-03 16:10:00,,
451,21205480,2018-11-03 16:20:00,0.046999999999997044,
452,21205480,2018-11-03 16:30:00,,
453,21205480,2018-11-03 16:40:00,0.012000000000000455,
454,21205480,2018-11-03 16:50:00,,
455,21205480,2018-11-03 17:00:00,0.03799999999998249,
456,21205480,2018-11-03 17:10:00,0.028999999999996362,
457,21205480,2018-11-03 17:20:00,0.1419999999999959,
458,21205480,2018-11-03 17:30:00,,
459,21205480,2018-11-03 17:40:00,0.026999999999986812,
460,21205480,2018-11-03 17:50:00,0.03100000000000591,
461,21205480,2018-11-03 20:10:00,,
462,21205480,2018-11-03 20:20:00,0.014000000000010004,
463,21205480,2018-11-03 20:30:00,0.07499999999998863,
464,21205480,2018-11-03 20:40:00,,
465,21205480,2018-11-03 20:50:00,,
466,21205480,2018-11-03 23:00:00,,
467,21205480,2018-11-03 23:10:00,0.02199999999999136,
468,21205480,2018-11-03 23:20:00,,
469,21205480,2018-11-03 23:30:00,0.007000000000005002,
470,21205480,2018-11-03 23:40:00,,
471,21205480,2018-11-04 02:00:00,,
472,21205480,2018-11-04 02:10:00,0.01099999999999568,
473,21205480,2018-11-04 02:20:00,,
474,21205480,2018-11-04 02:30:00,,
475,21205480,2018-11-04 02:40:00,,
476,21205480,2018-11-04 02:50:00,,
477,21205480,2018-11-04 03:00:00,,
478,21205480,2018-11-04 03:10:00,0.1529999999999916,
479,21205480,2018-11-04 03:20:00,0.006000000000000227,
480,21205480,2018-11-04 03:30:00,,
481,21205480,2018-11-04 03:40:00,,
482,21205480,2018-11-04 03:50:00,,
483,21205480,2018-11-04 04:00:00,0.043000000000006366,
484,21205480,2018-11-04 04:10:00,0.001999999999981128,
485,21205480,2018-11-04 04:20:00,,
486,21205480,2018-11-04 04:30:00,0.17199999999999704,
487,21205480,2018-11-04 04:40:00,0.01099999999999568,
488,21205480,2018-11-04 04:50:00,,
489,21205480,2018-11-04 06:00:00,,
490,21205480,2018-11-04 06:10:00,,
491,21205480,2018-11-04 06:20:00,,
492,21205480,2018-11-04 06:30:00,0.008000000000009777,
493,21205480,2018-11-04 06:40:00,,
494,21205480,2018-11-04 06:50:00,,
495,21205480,2018-11-04 08:00:00,,
496,21205480,2018-11-04 08:10:00,,
497,21205480,2018-11-04 08:20:00,,
498,21205480,2018-11-04 08:30:00,0.03100000000000591,
499,21205480,2018-11-04 08:40:00,,
500,21205480,2018-11-04 08:50:00,,
501,21205480,2018-11-04 10:00:00,,
502,21205480,2018-11-04 10:10:00,0.1839999999999975,
503,21205480,2018-11-04 10:20:00,0.05299999999999727,
504,21205480,2018-11-04 10:30:00,0.08500000000000796,
505,21205480,2018-11-04 10:40:00,0.18700000000001182,
506,21205480,2018-11-04 10:50:00,,
507,21205480,2018-11-04 12:00:00,,
508,21205480,2018-11-04 12:10:00,0.046999999999997044,
509,21205480,2018-11-04 12:20:00,,
510,21205480,2018-11-04 12:30:00,0.027999999999991587,
511,21205480,2018-11-04 12:40:00,0.11099999999999,
512,21205480,2018-11-04 12:50:00,,
513,21205480,2018-11-04 13:00:00,,
514,21205480,2018-11-04 13:10:00,0.003999999999990678,
515,21205480,2018-11-04 13:20:00,0.015999999999991132,
516,21205480,2018-11-04 13:30:00,,
517,21205480,2018-11-04 13:40:00,0.018000000000000682,
518,21205480,2018-11-04 13:50:00,,
519,21205480,2018-11-04 14:00:00,,
520,21205480,2018-11-04 14:10:00,0.003999999999990678,
521,21205480,2018-11-04 14:20:00,0.060000000000002274,
522,21205480,2018-11-04 14:30:00,,
523,21205480,2018-11-04 14:40:00,0.009999999999990905,
524,21205480,2018-11-04 14:50:00,0.07699999999999818,
525,21205480,2018-11-04 17:00:00,,
526,21205480,2018-11-04 17:10:00,0.01300000000000523,
527,21205480,2018-11-04 17:20:00,,
528,21205480,2018-11-04 17:30:00,0.006000000000000227,
529,21205480,2018-11-04 17:40:00,0.04399999999998272,
530,21205480,2018-11-04 17:50:00,0.020000000000010232,
531,21205480,2018-11-04 20:00:00,,
532,21205480,2018-11-04 20:10:00,0.12400000000002365,
533,21205480,2018-11-04 20:20:00,0.03499999999999659,
534,21205480,2018-11-04 20:30:00,0.014999999999986358,
535,21205480,2018-11-04 20:40:00,,
536,21205480,2018-11-04 20:50:00,,
537,21205480,2018-11-04 21:00:00,0.07200000000000273,
538,21205480,2018-11-04 21:10:00,0.07499999999998863,
539,21205480,2018-11-04 21:20:00,,
540,21205480,2018-11-04 21:30:00,0.054000000000002046,
541,21205480,2018-11-04 21:40:00,,
542,21205480,2018-11-04 21:50:00,,
543,21205480,2018-11-06 06:00:00,,
544,21205480,2018-11-06 06:10:00,0.003999999999990678,
545,21205480,2018-11-06 06:20:00,0.019000000000005457,
546,21205480,2018-11-06 06:30:00,0.012000000000000455,
547,21205480,2018-11-06 06:40:00,,
548,21205480,2018-11-06 06:50:00,0.006000000000000227,
549,21205480,2018-11-06 07:00:00,,
550,21205480,2018-11-06 07:10:00,,
551,21205480,2018-11-06 07:20:00,,
552,21205480,2018-11-06 07:30:00,,
553,21205480,2018-11-06 07:40:00,,
554,21205480,2018-11-06 07:50:00,,
555,21205480,2018-11-06 08:00:00,0.11599999999998545,
556,21205480,2018-11-06 08:10:00,1.0,
557,21205480,2018-11-06 08:20:00,,
558,21205480,2018-11-06 08:30:00,,
559,21205480,2018-11-06 08:40:00,,
560,21205480,2018-11-06 08:50:00,0.07999999999998408,
561,21205480,2018-11-06 09:00:00,0.07400000000001228,
562,21205480,2018-11-06 09:10:00,0.0800000000000125,
563,21205480,2018-11-06 09:20:00,0.0519999999999925,
564,21205480,2018-11-06 09:30:00,,
565,21205480,2018-11-06 09:40:00,,
566,21205480,2018-11-06 09:50:00,,
567,21205480,2018-11-06 10:00:00,,
