Station,minimo,maximo,media,mediana,desvest,varianza
11105020,-246.9,3277.8,45.620306024150366,29.0,43.703712660170986,1910.0145002827896
11135030,0.0,143.9,30.607142277577186,30.1,10.677598252060431,114.01110443240397
12015100,-39.4,3277.8,28.790608631159316,28.9,13.67429017347362,186.9862117483572
12015110,-71.8,1664.0,32.162287620305065,29.2,59.317186489408336,3518.528613019247
13085050,-6963.2,12020.0,10.571860390503254,30.1,160.57195810948062,25783.353731112795
15085050,-137.1,3277.9,32.74448114440511,32.6,37.38540896287069,1397.6688033210921
16055120,0.0,3277.9,22.741134625292272,22.0,43.56869876994997,1898.2315125066398
21015050,-1619.3,3277.8,19.24352105857673,19.1,16.6999718406528,278.88905947859644
21015070,-2528.9,3410.5,18.734887899769202,18.6,28.60344306340307,818.1569550813413
21115010,0.2,3277.8,30.97765623450874,30.8,26.468103529364722,700.5605044411693
21115180,13.1,3277.8,29.96213818442513,29.3,21.88761109975744,479.06751965422507
21195170,-2303.2,3277.8,66.12323621832846,13.9,255.19387114274338,65123.911868819116
21195190,-40.0,204.8,18.860159075190197,19.1,2.8445559889387613,8.091498774207375
21202270,0.0,25.0,0.02701815074022099,0.0,0.3545590049755449,0.12571208800924846
21205970,12.8,59.7,21.192902066486973,16.8,11.2744918821175,127.1141671999334
21206790,12.8,59.7,21.192902066486973,16.8,11.2744918821175,127.1141671999334
21206930,-3140.4,3277.8,71.0774611680646,13.1,265.71074846419486,70602.20184940264
21206950,-39.9,3277.8,60.90322354152689,12.3,246.1794024990067,60604.29821476794
21206990,-3234.0,4122.0,63.45601452725992,16.8,248.75202565884481,61877.570269378586
22075050,-3239.9,3277.9,30.930852695491247,11.9,160.9790783626406,25914.263670485183
23115010,25.07,35.11,29.865894332372722,30.04,1.4661066761703843,2.1494687859113717
23195040,0.0,0.0,0.0,0.0,0.0,0.0
23195240,0.0,3277.8,30.78942490705658,30.4,13.955496059624359,194.755870270191
24015110,18.1,18.1,18.1,18.1,,
24035370,-18.5,3277.9,12.115701706257477,12.0,9.911742136037203,98.24263217129533
24035390,-2969.6,3181.4,111.55175913436334,10.1,355.8125118414268,126602.54358290548
24035430,-3271.6,3277.9,30.017008666691897,18.5,129.13714392560277,16676.401941261847
24055070,-12107.3,13107.1,37.88027936698348,23.9,422.40618748184846,178426.9872229505
24055080,-1156.8,3277.8,30.403267958846214,29.4,46.08246521625085,2123.59360040697
25025340,-1602.3,2080.2,31.42150437317784,31.0,10.501903330699747,110.28997356736244
26015030,-2731.5,3277.9,6.171258803504225,9.9,101.26078613744731,10253.746809173841
26035100,10.7,3277.8,22.731334253263984,22.4,33.55517175799443,1125.9495517085068
26055100,-2199.9,3277.8,18.93627769270036,18.9,14.26853338791925,203.5910450421664
26055110,-3251.2,3277.9,79.49905496407207,26.2,256.860195740014,65977.16015559829
26095320,10.4,3277.9,26.3530179028133,26.3,16.469469049887277,271.2434107851949
26105250,-2059.7,3277.8,27.429160717762347,27.1,20.673397973334765,427.389383763882
26135290,-9.9,3277.8,23.168328291316524,23.1,18.972216020067115,359.94498071209125
26135300,-2216.6,3277.8,19.990923032407405,20.5,24.741582337079414,612.14589654248
26145090,-4167.3,3410.5,21.19685857161174,21.2,26.84006813103547,720.3892572786259
26155240,-3225.6,3277.8,10.968289345063539,10.9,22.862148860568443,522.677850522791
27015280,-2636.8,3277.9,14.496705664004244,14.3,24.531207676224962,601.7801500540785
28025120,10.5,3277.9,17.387535555478156,17.4,19.294128468919183,372.2633933751577
29045150,-3097.6,3277.8,27.94840056263896,27.9,41.589926645968646,1729.7219984170526
35020300,-1000.0,25.1,-42.068738319996164,18.8,238.21686327760193,56747.2739498197
35025080,-40.0,204.8,11.9997262757183,12.0,3.2519568141584414,10.575223121151518
35025110,-433.7,204.8,28.115992051695272,28.4,6.7288983995883624,45.27807367198283
35035130,0.4,53.3,7.397658495166768,7.2,3.2207316254874807,10.37311220341523
35075070,-39.8,21.8,18.161963450913728,18.7,4.639221698848217,21.522377971064135
35075080,-3239.7,3277.8,24.70963148878531,11.5,135.76863677129276,18433.122730735227
35095120,-4.9,3277.9,13.305970269301922,13.6,21.96675095842413,482.5381476694273
35185010,-3239.7,3277.8,30.948189715698906,28.8,73.36707899377433,5382.7282800787225
35195050,18.13,22.93,19.97186409550046,19.69,1.0300006763481753,1.0609013932776983
35260050,2.9,34.1,28.87552262090484,28.7,1.2739965635013244,1.623067243813184
36015020,-1957.7,3277.9,28.212792454096878,28.2,24.80341778681322,615.2095339072024
37015030,-3123.2,1516.1,67.81686241610738,13.4,260.6463370833721,67936.51303497884
47035030,0.0,3277.8,16.809057301293898,27.3,27.279215448698107,744.1555954964895
48015040,-1609.2,3277.9,28.314570196271124,28.4,24.92360459781382,621.1860661481662
51025060,-3250.5,3277.9,27.40385275519422,25.7,51.37507038437069,2639.397856999042
52055150,0.0,3277.9,16.43977899623251,9.3,44.84450599012773,2011.029717498602
52055160,4.6,10.3,7.4666866476847,7.6,1.229347643981659,1.5112956297632558
52055210,-3200.0,3277.9,34.74865244512166,16.6,155.76042869549818,24261.31114740537
52055220,-2463.8,3277.8,18.400076853895833,15.5,21.243227440202393,451.27471207616793
53075020,10.3,3277.8,23.028410565184124,23.0,18.800003132819995,353.44011779404167
55015010,0.0,0.0,0.0,0.0,0.0,0.0
57025020,-2764.8,3277.9,28.67249967452155,28.2,41.56146830803339,1727.355647919664
3526500201,2.9,34.1,28.817145561490097,28.7,1.242095001304393,1.5427999922653601
