Station,minimo,maximo,media,mediana,desvest,varianza
11105020,-24.0,74959.0,6.7825289997811335,0.0,491.996037604285,242060.10101831701
11135030,0.0,2048.0,61.79618542167675,65.0,22.81726823050739,520.627729502922
12015100,-25.0,32778.0,37.957655669912405,44.0,121.64899725869434,14798.478534045824
12015110,0.0,2048.0,74.5362791218638,84.0,25.058355819631903,627.92119638328
13085050,-98304.0,130540.0,42.925684939465064,34.0,1401.1429322853928,1963201.5166933092
15085050,-25.0,32779.0,8.224742433629334,5.0,368.2808201045325,135630.76245686703
16055120,0.0,32779.0,24.543259476237186,15.0,360.90639050044155,130253.42270405719
21015040,53.0,82.0,66.37409705972124,67.0,3.801085961714085,14.44825448833989
21015050,-32395.0,32778.0,868.4819226457399,40.0,3230.401672041733,10435494.962730026
21015070,0.0,32779.0,58.31631828155676,62.0,184.91870400207722,34194.927089807854
21055070,36.0,78.0,42.28367938194109,40.0,8.87510665988629,78.76751822435799
21115010,-25.0,32778.0,37.72220019821606,31.0,266.7275492875799,71143.58554895838
21115170,55.0,65.0,56.07142857142857,55.0,2.6154654156878734,6.8406593406593394
21115180,-11.0,32778.0,37.47789202804523,44.0,217.46344010525937,47290.34778241372
21195170,-3.0,32778.0,47.82811455484655,48.0,127.71159502605612,16310.251504099362
21195190,-30908.0,15160.0,103.08890373674747,52.0,832.9548602975726,693813.7992933488
21201200,0.7,98.6,78.37831133671743,82.2,14.556250371055457,211.88442486485215
21201580,0.92,99.7,85.11152903682718,99.2,22.358453617039345,499.9004481452998
21201980,3.98,96.2,77.88075612862144,82.0,15.378891007842599,236.51028863110196
21202180,16.89,95.8,73.23439551429554,75.59,13.714808833815876,188.095981348114
21202190,18.34,98.9,74.32299880106441,76.37,12.912488692779611,166.73236424116132
21202220,22.87,99.1,73.72114665659973,75.49,14.619896723437146,213.7413802039682
21202240,-0.1,100.1,78.86530640124904,81.0,17.863918465946107,319.11958295797035
21202250,-7999.0,100.0,-57.22829573838032,76.63,1021.1939918948078,1042837.1690820528
21206780,16.25,94.7,66.6703932953171,67.15,16.12806000481954,260.11431951905973
21206810,12.89,93.4,59.41700768933884,61.6,15.846158476075408,251.1007384488965
21206890,21.13,100.0,88.7765362049999,96.2,15.871971816362036,251.91948933939076
21206930,-32176.0,32778.0,370.31311644449755,17.0,2120.944042971188,4498403.63341497
21206950,-25.0,32778.0,36.24692258883249,33.0,92.95188483223846,8640.052893865723
21206990,-90033.0,32778.0,120.06661832946635,42.0,1039.0405533318412,1079605.2714681388
21208480,11.74,85.8,60.20402021098702,61.55,14.319375672138506,205.04451963983206
21215160,37.0,99.0,74.37018823593695,76.0,9.377021228159958,87.92852711336248
21255170,0.0,61.0,9.834456554899187,0.0,18.18592260471112,330.7277809845429
22075050,-19968.0,32779.0,48.270350238312,39.0,142.71795054394002,20368.41340746251
23125160,0.0,59.0,35.1502516478194,34.0,4.910625544669638,24.11424323996198
23195040,0.0,0.0,0.0,0.0,0.0,0.0
23195240,0.0,32778.0,61.54318044336904,82.0,141.93302514225653,20144.983626032423
24015110,0.0,0.0,0.0,0.0,0.0,0.0
24035370,-20.0,32779.0,41.49570294618102,50.0,98.95424156291907,9791.94192329254
24035390,0.0,4252.0,40.51136297162913,41.0,12.139262025990396,147.36168253565245
24035430,-29372.0,32779.0,15.869648172174312,13.0,374.6051036184528,140328.98365699177
24055070,-121073.0,131071.0,238.9009690009421,52.0,4554.00563722941,20738967.343917247
24055080,-24320.0,32778.0,224.20088875629077,39.0,1603.6069915857029,2571555.3834625487
25025340,-31744.0,558.0,25.549674632965694,28.0,121.71448464652926,14814.415772770208
26015010,0.0,0.0,0.0,0.0,,
26015030,-27315.0,32779.0,35.24934593636594,75.0,1043.7925777902444,1089502.9454500035
26015040,0.0,0.0,0.0,0.0,,
26035100,-20.0,32778.0,55.640240949267465,54.0,303.89261420869883,92350.72097059706
26055100,-29588.0,32778.0,713.944496364554,46.0,2903.012228850615,8427480.000856215
26055110,-17408.0,32779.0,43.81637827924408,35.0,275.3567286037445,75821.32798735621
26055120,0.0,0.0,0.0,0.0,0.0,0.0
26095320,-6.0,32779.0,58.53475517291982,60.0,179.75139443207996,32310.563800277185
26105250,-24.0,32778.0,49.00094119148461,49.0,186.08907060845345,34629.14219991797
26135290,-31744.0,32778.0,42.34003225003517,43.0,261.4541777292391,68358.28705207256
26135300,-31.0,32778.0,46.29216196523368,41.0,107.70014355326765,11599.32092139446
26145090,-1.0,65536.0,42.89153628442409,53.0,334.8004959481232,112091.3720871093
