Station,minimo,maximo,media,mediana,desvest,varianza
11105020,-246.4,3277.8,21.58186649326188,27.5,28.128050684323217,791.1872352998557
11135030,0.0,568.1,28.888087887796328,30.0,15.584572100043246,242.87888754144637
12015100,-445.3,3277.8,28.368772390733223,28.2,13.153216061909914,173.00709277128496
12015110,-71.3,1177.6,29.765625672283967,29.4,5.9068490390931,34.89086557063507
13085050,-12530.7,11013.8,30.799208695045035,30.2,118.81114804160894,14116.088898965116
15085050,-480.8,3277.9,34.79081428484812,33.0,38.017740091927735,1445.3485616973696
16055120,-3046.4,3277.9,47.52339402267261,29.1,59.580722467332066,3549.8624897292484
21015050,11.5,3277.8,19.84185317670453,19.8,18.00624879857761,324.2249957962776
21015070,-1804.2,4511.6,19.094488111046047,18.9,31.16106552900361,971.0120049028571
21115010,12.8,3277.8,31.2451450855972,31.1,26.458082475771246,700.0301282947134
21115180,-3123.2,3277.8,30.07879059595408,29.5,24.38060810056763,594.414051353464
21195170,-3234.8,3277.8,127.6340367688198,14.0,368.1983331469181,135570.0125321689
21195190,-877.2,20.4,19.11576434393479,19.2,3.1490008285529614,9.916206218227238
21201200,3.45,17.32,9.593501875299625,9.23,2.4760178291738795,6.130664290386931
21201580,6.0,21.2,12.13407754957507,11.75,2.728668970139423,7.445634348601739
21201980,6.31,21.29,10.6950402182605,10.04,2.3747222430250905,5.6393057315181165
21202180,4.85,22.7,13.348409637916898,13.67,2.934283412690121,8.610019145988383
21202190,6.333,19.56,11.39340813521654,10.934999999999999,2.164640051892494,4.685666554257139
21202220,7.789,25.49,14.389410913696311,13.7,2.935324596844353,8.616130488839465
21202230,4.27,24.31,13.560645472582975,13.12,3.804710556354702,14.475822417636905
21202240,8.6,24.57,14.960230511490817,14.5,2.6118072929086993,6.821537335291069
21202250,5.585,23.01,13.13083011458736,12.59,2.944590437737891,8.670612846017425
21206780,7.705,28.64,15.499190755140832,15.16,2.830240084704711,8.01025893706933
21206810,6.351,27.01,16.14895387881127,15.54,3.67964451470736,13.539783754615963
21206890,5.127,25.38,11.33757564547788,10.11,3.5538727728455775,12.630011685573113
21206900,-40.0,57.04,9.264994623655914,9.7,7.007269164397908,49.10182114232175
21206930,-255.6,3277.8,12.60784669946628,13.0,13.013159697669309,169.34232531704478
21206950,-3228.8,3277.8,13.965748013090229,12.3,52.91005522600507,2799.4739440189064
21206990,-9597.4,3277.8,17.99218995807469,16.9,74.1606509512431,5499.802149512114
21208480,8.36,26.78,15.815850554305417,15.41,2.8252037118668154,7.981776013546031
22075050,9.1,3277.9,11.925126936261243,11.8,14.320604139493668,205.07970292008318
23195240,-2944.0,3277.8,30.616920483958346,30.6,20.06631017562253,402.65680406429226
24015110,22.3,22.3,22.3,22.3,,
24035370,1.3,3277.9,12.054787247818092,12.2,12.46339420972895,155.33619522710512
24035390,-4.5,24.7,9.253929888219114,10.6,3.283904986545362,10.784031960657494
24035430,0.0,3277.9,18.72393716115002,18.6,15.659022772486463,245.20499418924965
24055070,-12107.3,13107.1,42.69667558528428,23.5,439.3269589342606,193008.17684642546
24055080,-40.0,3277.8,37.05613102033619,32.1,46.81300636373942,2191.4575648115074
25025340,-1606.0,2083.7,31.529714669005728,31.2,24.213893098106215,586.3126189665157
25027720,25.2,31.5,28.80526315789474,29.2,2.0533099793613796,4.21608187134503
26015030,-2731.5,3277.9,6.945690032626659,10.3,95.19362348584336,9061.825952364508
26035100,9.6,3277.8,22.519969129263643,22.3,25.344289001646235,642.3329849989663
26055100,-1618.2,3277.8,19.644286193029494,19.3,29.300228436044453,858.503386404388
26055110,-3046.4,3277.9,25.818842354755663,26.2,36.064013396378435,1300.6130622541634
26095320,0.0,3277.9,26.852195338209967,26.8,16.46103500380429,270.96567339647015
26105250,-1459.2,3277.8,27.525174296858957,27.3,19.669085877645266,386.87293926218445
26135290,-3225.6,4214.0,26.83124215275265,23.1,83.47279208907325,6967.7070191456505
26135300,-3123.2,3277.8,22.57442263223584,20.8,71.96546198960867,5179.02771937781
26145090,-9414.8,6149.6,21.247603044266594,21.0,56.02866605588699,3139.211420002103
26155240,-3242.5,3277.8,81.56177349438154,11.2,300.3438672625886,90206.43860224745
27015280,-3072.0,3277.9,14.754492496623273,14.7,25.573735026716005,654.0159232166811
28025120,1.0,3277.9,17.648020578091067,17.5,19.273545433968238,371.4695535952379
29045150,0.0,3277.8,29.220829547519536,28.0,31.0904020673039,966.6131007066145
35020300,-1000.0,211.2,15.632706427927348,18.9,57.27505704236482,3280.432159206144
35025080,-2585.6,1177.6,11.581321907785886,11.6,8.82784105834768,77.93077775144909
35025110,-39.1,33.4,28.6332485298411,28.7,1.412084853792919,1.993983634311369
35035130,-39.4,59.5,7.644444711307521,7.3,3.9021223645055754,15.226558947574581
35075070,17.1,20.8,19.029242584237306,19.0,0.6395559149100586,0.40903176829644206
35075080,-2764.8,3277.8,25.491977604446976,12.0,134.72838377603549,18151.737394902702
35095120,-19.1,3277.9,14.066200941272765,14.0,19.899921343218086,396.0068694662667
35185010,-3239.7,3277.8,30.00702596479491,29.1,51.868509151283924,2690.342241576824
35260050,1.6,33.3,29.448649036049595,29.2,1.2660680865668368,1.602928399823011
36015020,-2560.0,3277.9,28.355489904357068,28.3,23.192190276364105,537.8776898150777
37015030,-1625.5,321.6,13.935890288670876,13.9,11.250355616030095,126.57050148713991
47035030,-2969.6,3277.8,11.524778819490294,0.6,38.13839316722786,1454.537033378053
48015040,0.0,3277.9,32.94220623792571,28.4,30.342979619938514,920.6964122160041
51025060,-2303.2,3277.9,28.70794346758276,26.0,63.25923383161218,4001.730664962587
52055150,-3225.6,3277.8,9.568166941066789,8.6,67.18619812902702,4513.985219032873
52055160,4.7,8.7,6.968185224037164,7.2,1.0169778578163668,1.0342439632887666
52055210,-3200.0,3277.9,27.230789503745168,16.7,109.85834990508121,12068.857043867258
52055220,-2281.0,3277.8,15.755461969890776,15.5,35.10942704055515,1232.6718671160652
53075020,-1615.7,3277.8,23.160976733933186,23.0,23.740433972668583,563.6082052106367
55015010,0.0,0.0,0.0,0.0,0.0,0.0
57025020,-2531.9,3277.9,28.274288506645817,28.2,29.429474912911168,866.0939936496678
2120000104,3.84,24.34,14.037444631185808,13.79,5.076451499275112,25.770359824492534
2120000105,5.536,25.77,13.845799819974092,12.88,3.536471927055511,12.506633690851721
2120000106,4.217,21.6,11.468105214356545,10.83,2.7630495844277436,7.634443006006326
2120000107,7.339,25.76,14.44992409914086,13.71,3.115168321650061,9.704273672212059
2120000133,6.892,23.62,13.688948814690427,13.08,2.908968610193741,8.462098375092506
2120000142,4.695,25.91,15.62275781925281,15.18,3.598766330098083,12.951119098647624
2120000172,-7999.0,25.25,15.643313112674432,15.23,26.131402580371674,682.8502008174553
2120500201,3.958,27.94,13.030870115323511,12.21,3.6544574590624905,13.355059320097475
2120500203,6.089,25.17,15.036564948098869,14.59,3.4932964226424,12.20311989644619
2120700037,6.092,26.51,16.14940561817087,15.59,3.6032528137309034,12.983430839659672
2120700038,6.639,25.43,16.087784302298832,15.64,3.1635491548543175,10.008043255179466
2120700154,5.845,26.08,15.543647755252488,15.15,3.571609525384289,12.756394601815787
3526500201,-1000.0,212.3,15.857287207565957,29.3,165.27703777114436,27316.499214404277
