Station;minimo;maximo;media;desvest;varianza
56010040;1004.9;1018.3;1010.765275;1.771351435;3.137685908
56015010;1003.1;1018.2;1012.21068;1.976460583;3.906396436
56015040;1004.4;1015.9;1010.491293;1.691492706;2.861147575
56019010;587;3277.8;994.2099232;80.32911052;6452.765997
56125730;-3186.4;1693.2;729.4102263;198.78598;39515.86583
57015010;-3274.4;6146.7;225.8883523;449.6227129;202160.584
57025020;-3264;3277.8;1004.638687;115.7312242;13393.71626
88112901;600;224000;1971.726154;15999.59538;255987052.4
1111500036;799.8;810.4;805.3998469;1.351574978;1.826754922
1117500060;995.3;1009.2;1002.742308;2.007174716;4.02875034
1206500136;1000.2;1013.5;1007.049236;1.818759699;3.307886844
1303500074;993.1;1007.1;1000.793129;1.880637669;3.536798043
1303500129;993.2;1007.6;1001.042439;1.936179039;3.748789272
1501500054;940.8;952.8;946.8488656;1.510602607;2.281920237
1508500053;1003.6;1020.6;1012.148937;2.141961662;4.58799976
1509500118;974.7;987.8;981.1135005;1.665349179;2.773387886
1602500044;874.3;884.8;879.9187546;1.538759388;2.367780453
1602500063;746.5;754.3;750.4141216;1.24079443;1.539570818
1602500110;898.1;909.8;904.3781013;1.689393901;2.854051754
2119500111;964;981;972.3042593;2.421961245;5.865896272
2120500050;690;698.1;694.149372;1.187546445;1.41026656
2120500135;747.2;757;752.4438931;1.438833841;2.070242822
2120500204;1;1;1;;
2120700162;971.3;971.3;971.3;;
2121500042;744.3;753.4;749.0392577;1.364898802;1.862948739
2121500048;872.8;884.9;879.8875474;1.816776695;3.30067756
2201500047;834;845.6;840.5560633;1.730410915;2.994321936
2202500051;860.5;873.1;867.8359672;1.801540159;3.245546946
2302500037;764.2;773.5;769.2856288;1.312890676;1.723681928
2302500064;798.4;808;803.6176592;1.446215571;2.091539478
2305500055;796.3;805.8;801.7669188;1.417136187;2.008274973
2306500106;822.6;832.6;828.027778;1.478842298;2.186974541
2308500068;783.9;849.1;789.0795428;1.511465145;2.284526885
2308500071;745.7;754.3;750.4043489;1.244352847;1.548414007
2319500125;798.7;807.4;803.2312683;1.289544863;1.662925955
2319500137;680.6;688.7;685.077031;1.129955552;1.27679955
2401500040;723;732.6;728.3859078;1.358933875;1.846701276
2401500052;778.7;788.6;784.1406701;1.405067269;1.974214032
2401500080;690.7;699;695.0930271;1.218134832;1.48385247
2401500086;733.4;742.9;738.7226996;1.37090902;1.879391541
2403500041;752.2;762.8;757.89467;1.582781451;2.505197123
2403500081;737.3;747.6;743.1027388;1.462827719;2.139864935
2403500082;729.3;738.7;734.4420998;1.375522003;1.89206078
2403500083;729.3;739;734.4094288;1.359362608;1.847866701
2403500084;713.5;723;718.6572903;1.323912903;1.752745374
2403500085;754.2;763.9;759.5334701;1.419299417;2.014410834
2501500120;987.8;1010.3;995.2141162;1.996545048;3.986192127
2603500127;832.4;844.3;839.3412416;1.673928495;2.802036605
2604500039;600;903;896.6887685;2.584558308;6.679941646
2604500134;818.8;830.2;825.51613;1.559632833;2.432454574
2610500131;715.6;723.7;719.9908651;1.177018344;1.385372181
2612500038;842.2;853.4;848.6850439;1.672241103;2.796390308
2612500124;805.3;815.4;810.9338985;1.446772026;2.093149295
2612500130;806.9;819.3;813.9367867;1.81290882;3.28663839
2612500210;730.3;756.4;736.7516518;1.287136692;1.656720865
2612500211;-6657.7;907;618.7122457;1433.722032;2055558.864
2612500212;798.4;850.1;803.0258808;1.579368852;2.494405972
