,Station,Fecha,Evaporacion
0,52055160,2019-07-25 01:00:00,0.0
1,52055160,2019-07-25 20:00:00,0.0
2,52055160,2019-07-26 14:00:00,0.0
3,52055160,2019-07-27 08:00:00,0.0
4,52055160,2019-07-27 10:00:00,0.0
5,52055160,2019-07-28 07:00:00,0.0
6,52055160,2019-07-28 08:00:00,0.0
7,52055160,2019-07-28 20:00:00,0.0
8,52055160,2019-07-29 07:00:00,0.0
9,52055160,2019-07-30 09:00:00,0.0
10,52055160,2019-07-31 04:00:00,0.0
11,52055160,2019-07-31 05:00:00,0.0
12,52055160,2019-07-31 17:00:00,0.0
13,52055160,2019-07-31 18:00:00,0.0
14,52055160,2019-07-31 21:00:00,0.0
15,52055160,2019-07-31 23:00:00,0.0
16,52055160,2019-08-01 01:00:00,0.0
17,52055160,2019-08-01 13:00:00,0.0
18,52055160,2019-08-02 15:00:00,0.0
19,52055160,2019-08-03 02:00:00,0.0
20,52055160,2019-08-03 12:00:00,0.0
21,52055160,2019-08-04 18:00:00,0.0
22,52055160,2019-08-05 00:00:00,0.0
23,52055160,2019-08-05 09:00:00,0.0
24,52055160,2019-08-05 21:00:00,0.0
25,52055160,2019-08-06 01:00:00,0.0
26,52055160,2019-08-06 02:00:00,0.0
27,52055160,2019-08-06 05:00:00,0.0
28,52055160,2019-08-06 14:00:00,0.0
29,52055160,2019-08-06 22:00:00,0.0
30,52055160,2019-08-07 04:00:00,0.0
31,52055160,2019-08-08 08:00:00,0.0
32,52055160,2019-08-08 11:00:00,0.0
33,52055160,2019-08-09 14:00:00,0.0
34,52055160,2019-08-09 22:00:00,0.0
35,52055160,2019-08-10 03:00:00,0.0
36,52055160,2019-08-10 09:00:00,0.0
37,52055160,2019-08-10 10:00:00,0.0
38,52055160,2019-08-10 21:00:00,0.0
39,52055160,2019-08-12 05:00:00,0.0
40,52055160,2019-08-12 06:00:00,0.0
41,52055160,2019-08-12 09:00:00,0.0
42,52055160,2019-08-13 01:00:00,0.0
43,52055160,2019-08-13 18:00:00,0.0
44,52055160,2019-08-14 07:00:00,0.0
45,52055160,2019-08-15 22:00:00,0.0
46,52055160,2019-08-16 06:00:00,0.0
47,52055160,2019-08-16 13:00:00,0.0
48,52055160,2019-08-16 15:00:00,0.0
49,52055160,2019-08-16 20:00:00,0.0
50,52055160,2019-08-17 00:00:00,0.0
51,52055160,2019-08-17 19:00:00,0.0
52,52055160,2019-08-17 21:00:00,0.0
53,52055160,2019-08-18 06:00:00,0.0
54,52055160,2019-08-19 05:00:00,0.0
55,52055160,2019-08-19 12:00:00,0.0
56,52055160,2019-08-19 15:00:00,0.0
57,52055160,2019-08-19 19:00:00,0.0
58,52055160,2019-08-20 01:00:00,0.0
59,52055160,2019-08-20 20:00:00,0.0
60,52055160,2019-08-21 00:00:00,0.0
61,52055160,2019-08-21 10:00:00,0.0
62,52055160,2019-08-22 05:00:00,0.0
63,52055160,2019-08-22 09:00:00,0.0
64,52055160,2019-08-23 00:00:00,0.0
65,52055160,2019-08-23 13:00:00,0.0
66,52055160,2019-08-23 15:00:00,0.0
67,52055160,2019-08-24 10:00:00,0.0
68,52055160,2019-08-24 13:00:00,0.0
69,52055160,2019-08-24 20:00:00,0.0
70,52055160,2019-08-24 21:00:00,0.0
71,52055160,2019-08-25 03:00:00,0.0
72,52055160,2019-08-25 07:00:00,0.0
73,52055160,2019-08-25 09:00:00,0.0
74,52055160,2019-08-25 17:00:00,0.0
75,52055160,2019-08-25 22:00:00,0.0
76,52055160,2019-08-26 02:00:00,0.0
77,52055160,2019-08-26 05:00:00,0.0
78,52055160,2019-08-26 10:00:00,0.0
79,52055160,2019-08-26 17:00:00,0.0
80,52055160,2019-08-26 20:00:00,0.0
81,52055160,2019-08-27 01:00:00,0.0
82,52055160,2019-08-27 09:00:00,0.0
83,52055160,2019-08-27 19:00:00,0.0
84,52055160,2019-08-27 20:00:00,0.0
85,52055160,2019-08-28 11:00:00,0.0
86,52055160,2019-08-29 15:00:00,0.0
87,52055160,2019-08-29 16:00:00,0.0
88,52055160,2019-08-29 18:00:00,0.0
89,52055160,2019-08-30 01:00:00,0.0
90,52055160,2019-08-30 19:00:00,0.0
91,52055160,2019-08-31 00:00:00,0.0
92,52055160,2019-08-31 06:00:00,0.0
93,52055160,2019-08-31 14:00:00,0.0
94,52055160,2019-09-01 03:00:00,0.0
95,52055160,2019-09-01 06:00:00,0.0
96,52055160,2019-09-01 07:00:00,0.0
97,52055160,2019-09-01 13:00:00,0.0
