,Station,Fecha,Evaporacion
0,23195040,2022-05-24 11:00:00,0.0
1,23195040,2022-05-24 12:00:00,0.0
2,23195040,2022-05-24 13:00:00,0.0
3,23195040,2022-05-24 14:00:00,0.0
4,23195040,2022-05-24 15:00:00,0.0
5,23195040,2022-05-24 16:00:00,0.0
6,23195040,2022-05-24 17:00:00,0.0
7,23195040,2022-05-24 18:00:00,0.0
8,23195040,2022-05-24 19:00:00,0.0
9,23195040,2022-05-24 20:00:00,0.0
10,23195040,2022-05-24 21:00:00,0.0
11,23195040,2022-05-24 22:00:00,0.0
12,23195040,2022-05-24 23:00:00,0.0
13,23195040,2022-05-25 00:00:00,0.0
14,23195040,2022-05-25 01:00:00,0.0
15,23195040,2022-05-25 02:00:00,0.0
16,23195040,2022-05-25 03:00:00,0.0
17,23195040,2022-05-25 04:00:00,0.0
18,23195040,2022-05-25 05:00:00,0.0
19,23195040,2022-05-25 06:00:00,0.0
20,23195040,2022-05-25 07:00:00,0.0
21,23195040,2022-05-25 08:00:00,0.0
22,23195040,2022-05-25 09:00:00,0.0
23,23195040,2022-05-25 10:00:00,0.0
24,23195040,2022-05-25 11:00:00,0.0
25,23195040,2022-05-25 12:00:00,0.0
26,23195040,2022-05-25 13:00:00,0.0
27,23195040,2022-05-25 14:00:00,0.0
28,23195040,2022-05-25 15:00:00,0.0
29,23195040,2022-05-25 16:00:00,0.0
30,23195040,2022-05-25 17:00:00,0.0
31,23195040,2022-05-25 18:00:00,0.0
32,23195040,2022-05-25 19:00:00,0.0
33,23195040,2022-05-25 20:00:00,0.0
34,23195040,2022-05-25 21:00:00,0.0
35,23195040,2022-05-25 22:00:00,0.0
36,23195040,2022-05-25 23:00:00,0.0
37,23195040,2022-05-26 00:00:00,0.0
38,23195040,2022-05-26 01:00:00,0.0
39,23195040,2022-05-26 02:00:00,0.0
40,23195040,2022-05-26 03:00:00,0.0
41,23195040,2022-05-26 04:00:00,0.0
42,23195040,2022-05-26 05:00:00,0.0
43,23195040,2022-05-26 06:00:00,0.0
44,23195040,2022-05-26 07:00:00,0.0
45,23195040,2022-05-26 08:00:00,0.0
46,23195040,2022-05-26 09:00:00,0.0
47,23195040,2022-05-26 10:00:00,0.0
48,23195040,2022-05-26 11:00:00,0.0
49,23195040,2022-05-26 12:00:00,0.0
50,23195040,2022-05-26 13:00:00,0.0
51,23195040,2022-05-26 14:00:00,0.0
52,23195040,2022-05-26 15:00:00,0.0
53,23195040,2022-05-26 16:00:00,0.0
54,23195040,2022-05-26 17:00:00,0.0
55,23195040,2022-05-26 18:00:00,0.0
56,23195040,2022-05-26 19:00:00,0.0
57,23195040,2022-05-26 20:00:00,0.0
58,23195040,2022-05-26 21:00:00,0.0
59,23195040,2022-05-26 22:00:00,0.0
60,23195040,2022-05-26 23:00:00,0.0
61,23195040,2022-05-27 00:00:00,0.0
62,23195040,2022-05-27 01:00:00,0.0
63,23195040,2022-05-27 02:00:00,0.0
64,23195040,2022-05-27 03:00:00,0.0
65,23195040,2022-05-27 04:00:00,0.0
66,23195040,2022-05-27 05:00:00,0.0
67,23195040,2022-05-27 06:00:00,0.0
68,23195040,2022-05-27 07:00:00,0.0
69,23195040,2022-05-27 08:00:00,0.0
