,Station,Name,Sensor,Fecha,Valor
2263070,0011115020,CAÑAS GORDAS,0027,2016-12-22 11:00:00.000,67.0
2263071,0011115020,CAÑAS GORDAS,0027,2016-12-22 12:00:00.000,65.0
2263072,0011115020,CAÑAS GORDAS,0027,2016-12-22 13:00:00.000,71.0
2263073,0011115020,CAÑAS GORDAS,0027,2016-12-22 15:00:00.000,59.0
2263074,0011115020,CAÑAS GORDAS,0027,2016-12-22 16:00:00.000,67.0
2263075,0011115020,CAÑAS GORDAS,0027,2016-12-22 17:00:00.000,76.0
2263076,0011115020,CAÑAS GORDAS,0027,2016-12-22 18:00:00.000,87.0
2263077,0011115020,CAÑAS GORDAS,0027,2016-12-22 19:00:00.000,91.0
2263078,0011115020,CAÑAS GORDAS,0027,2016-12-22 20:00:00.000,94.0
2263079,0011115020,CAÑAS GORDAS,0027,2016-12-22 21:00:00.000,94.0
2263080,0011115020,CAÑAS GORDAS,0027,2016-12-22 22:00:00.000,98.0
2263081,0011115020,CAÑAS GORDAS,0027,2016-12-22 23:00:00.000,96.0
2263082,0011115020,CAÑAS GORDAS,0027,2016-12-23 00:00:00.000,100.0
2263083,0011115020,CAÑAS GORDAS,0027,2016-12-23 01:00:00.000,100.0
2263084,0011115020,CAÑAS GORDAS,0027,2016-12-23 02:00:00.000,100.0
2263085,0011115020,CAÑAS GORDAS,0027,2016-12-23 03:00:00.000,100.0
2263086,0011115020,CAÑAS GORDAS,0027,2016-12-23 04:00:00.000,96.0
2263087,0011115020,CAÑAS GORDAS,0027,2016-12-23 05:00:00.000,100.0
2263088,0011115020,CAÑAS GORDAS,0027,2016-12-23 06:00:00.000,100.0
2263089,0011115020,CAÑAS GORDAS,0027,2016-12-23 07:00:00.000,94.0
2263090,0011115020,CAÑAS GORDAS,0027,2016-12-23 08:00:00.000,82.0
2263091,0011115020,CAÑAS GORDAS,0027,2016-12-23 09:00:00.000,85.0
2263092,0011115020,CAÑAS GORDAS,0027,2016-12-23 10:00:00.000,69.0
2263093,0011115020,CAÑAS GORDAS,0027,2016-12-23 11:00:00.000,65.0
2263094,0011115020,CAÑAS GORDAS,0027,2016-12-23 12:00:00.000,65.0
2263095,0011115020,CAÑAS GORDAS,0027,2016-12-23 13:00:00.000,65.0
2263096,0011115020,CAÑAS GORDAS,0027,2016-12-23 14:00:00.000,74.0
2263097,0011115020,CAÑAS GORDAS,0027,2016-12-23 15:00:00.000,93.0
2263098,0011115020,CAÑAS GORDAS,0027,2016-12-23 16:00:00.000,83.0
2263099,0011115020,CAÑAS GORDAS,0027,2016-12-23 17:00:00.000,82.0
2263100,0011115020,CAÑAS GORDAS,0027,2016-12-23 18:00:00.000,89.0
2263101,0011115020,CAÑAS GORDAS,0027,2016-12-23 19:00:00.000,94.0
2263102,0011115020,CAÑAS GORDAS,0027,2016-12-23 20:00:00.000,97.0
2263103,0011115020,CAÑAS GORDAS,0027,2016-12-23 21:00:00.000,96.0
2263104,0011115020,CAÑAS GORDAS,0027,2016-12-23 22:00:00.000,96.0
2263105,0011115020,CAÑAS GORDAS,0027,2016-12-23 23:00:00.000,100.0
2263106,0011115020,CAÑAS GORDAS,0027,2016-12-24 00:00:00.000,100.0
2263107,0011115020,CAÑAS GORDAS,0027,2016-12-24 01:00:00.000,100.0
2263108,0011115020,CAÑAS GORDAS,0027,2016-12-24 02:00:00.000,100.0
2263109,0011115020,CAÑAS GORDAS,0027,2016-12-24 03:00:00.000,97.0
2263110,0011115020,CAÑAS GORDAS,0027,2016-12-24 04:00:00.000,100.0
2263111,0011115020,CAÑAS GORDAS,0027,2016-12-24 05:00:00.000,98.0
2263112,0011115020,CAÑAS GORDAS,0027,2016-12-24 06:00:00.000,98.0
2263113,0011115020,CAÑAS GORDAS,0027,2016-12-24 07:00:00.000,100.0
2263114,0011115020,CAÑAS GORDAS,0027,2016-12-24 08:00:00.000,90.0
2263115,0011115020,CAÑAS GORDAS,0027,2016-12-24 09:00:00.000,84.0
2263116,0011115020,CAÑAS GORDAS,0027,2016-12-24 10:00:00.000,80.0
2263117,0011115020,CAÑAS GORDAS,0027,2016-12-24 11:00:00.000,74.0
2263118,0011115020,CAÑAS GORDAS,0027,2016-12-24 12:00:00.000,65.0
2263119,0011115020,CAÑAS GORDAS,0027,2016-12-24 13:00:00.000,60.0
2263120,0011115020,CAÑAS GORDAS,0027,2016-12-24 14:00:00.000,61.0
2263121,0011115020,CAÑAS GORDAS,0027,2016-12-24 15:00:00.000,75.0
2263122,0011115020,CAÑAS GORDAS,0027,2016-12-24 16:00:00.000,81.0
2263123,0011115020,CAÑAS GORDAS,0027,2016-12-24 17:00:00.000,86.0
2263124,0011115020,CAÑAS GORDAS,0027,2016-12-24 18:00:00.000,100.0
2263125,0011115020,CAÑAS GORDAS,0027,2016-12-24 19:00:00.000,100.0
2263126,0011115020,CAÑAS GORDAS,0027,2016-12-24 20:00:00.000,100.0
2263127,0011115020,CAÑAS GORDAS,0027,2016-12-24 21:00:00.000,100.0
2263128,0011115020,CAÑAS GORDAS,0027,2016-12-24 22:00:00.000,100.0
2263129,0011115020,CAÑAS GORDAS,0027,2016-12-24 23:00:00.000,99.0
2263130,0011115020,CAÑAS GORDAS,0027,2016-12-25 00:00:00.000,100.0
2263131,0011115020,CAÑAS GORDAS,0027,2016-12-25 01:00:00.000,100.0
2263132,0011115020,CAÑAS GORDAS,0027,2016-12-25 02:00:00.000,100.0
2263133,0011115020,CAÑAS GORDAS,0027,2016-12-25 03:00:00.000,100.0
2263134,0011115020,CAÑAS GORDAS,0027,2016-12-25 04:00:00.000,100.0
2263135,0011115020,CAÑAS GORDAS,0027,2016-12-25 05:00:00.000,100.0
2263136,0011115020,CAÑAS GORDAS,0027,2016-12-25 06:00:00.000,100.0
2263137,0011115020,CAÑAS GORDAS,0027,2016-12-25 07:00:00.000,100.0
2263138,0011115020,CAÑAS GORDAS,0027,2016-12-25 08:00:00.000,97.0
2263139,0011115020,CAÑAS GORDAS,0027,2016-12-25 09:00:00.000,81.0
2263140,0011115020,CAÑAS GORDAS,0027,2016-12-25 10:00:00.000,77.0
2263141,0011115020,CAÑAS GORDAS,0027,2016-12-25 11:00:00.000,72.0
2263142,0011115020,CAÑAS GORDAS,0027,2016-12-25 12:00:00.000,67.0
2263143,0011115020,CAÑAS GORDAS,0027,2016-12-25 13:00:00.000,75.0
2263144,0011115020,CAÑAS GORDAS,0027,2016-12-25 14:00:00.000,80.0
2263145,0011115020,CAÑAS GORDAS,0027,2016-12-25 15:00:00.000,93.0
2263146,0011115020,CAÑAS GORDAS,0027,2016-12-25 16:00:00.000,95.0
2263147,0011115020,CAÑAS GORDAS,0027,2016-12-25 17:00:00.000,96.0
2263148,0011115020,CAÑAS GORDAS,0027,2016-12-25 18:00:00.000,99.0
2263149,0011115020,CAÑAS GORDAS,0027,2016-12-25 19:00:00.000,99.0
2263150,0011115020,CAÑAS GORDAS,0027,2016-12-25 20:00:00.000,100.0
2263151,0011115020,CAÑAS GORDAS,0027,2016-12-25 21:00:00.000,89.0
2263152,0011115020,CAÑAS GORDAS,0027,2016-12-25 22:00:00.000,100.0
2263153,0011115020,CAÑAS GORDAS,0027,2016-12-25 23:00:00.000,100.0
2263154,0011115020,CAÑAS GORDAS,0027,2016-12-26 00:00:00.000,100.0
2263155,0011115020,CAÑAS GORDAS,0027,2016-12-26 01:00:00.000,100.0
2263156,0011115020,CAÑAS GORDAS,0027,2016-12-26 02:00:00.000,100.0
2263157,0011115020,CAÑAS GORDAS,0027,2016-12-26 03:00:00.000,100.0
2263158,0011115020,CAÑAS GORDAS,0027,2016-12-26 04:00:00.000,100.0
2263159,0011115020,CAÑAS GORDAS,0027,2016-12-26 05:00:00.000,94.0
2263160,0011115020,CAÑAS GORDAS,0027,2016-12-26 06:00:00.000,93.0
2263161,0011115020,CAÑAS GORDAS,0027,2016-12-26 07:00:00.000,93.0
2263162,0011115020,CAÑAS GORDAS,0027,2016-12-26 08:00:00.000,88.0
2263163,0011115020,CAÑAS GORDAS,0027,2016-12-26 09:00:00.000,81.0
2263164,0011115020,CAÑAS GORDAS,0027,2016-12-26 11:00:00.000,71.0
2263165,0011115020,CAÑAS GORDAS,0027,2016-12-26 12:00:00.000,65.0
2263166,0011115020,CAÑAS GORDAS,0027,2016-12-26 13:00:00.000,67.0
2263167,0011115020,CAÑAS GORDAS,0027,2016-12-26 14:00:00.000,67.0
2263168,0011115020,CAÑAS GORDAS,0027,2016-12-26 15:00:00.000,88.0
2263169,0011115020,CAÑAS GORDAS,0027,2016-12-26 16:00:00.000,93.0
2263170,0011115020,CAÑAS GORDAS,0027,2016-12-26 17:00:00.000,90.0
2263171,0011115020,CAÑAS GORDAS,0027,2016-12-26 18:00:00.000,92.0
2263172,0011115020,CAÑAS GORDAS,0027,2016-12-26 19:00:00.000,97.0
2263173,0011115020,CAÑAS GORDAS,0027,2016-12-26 20:00:00.000,99.0
2263174,0011115020,CAÑAS GORDAS,0027,2016-12-26 21:00:00.000,100.0
2263175,0011115020,CAÑAS GORDAS,0027,2016-12-26 22:00:00.000,100.0
2263176,0011115020,CAÑAS GORDAS,0027,2016-12-26 23:00:00.000,100.0
2263177,0011115020,CAÑAS GORDAS,0027,2016-12-27 00:00:00.000,100.0
2263178,0011115020,CAÑAS GORDAS,0027,2016-12-27 01:00:00.000,95.0
2263179,0011115020,CAÑAS GORDAS,0027,2016-12-27 02:00:00.000,98.0
2263180,0011115020,CAÑAS GORDAS,0027,2016-12-27 03:00:00.000,100.0
2263181,0011115020,CAÑAS GORDAS,0027,2016-12-27 04:00:00.000,94.0
2263182,0011115020,CAÑAS GORDAS,0027,2016-12-27 05:00:00.000,92.0
2263183,0011115020,CAÑAS GORDAS,0027,2016-12-27 06:00:00.000,94.0
2263184,0011115020,CAÑAS GORDAS,0027,2016-12-27 07:00:00.000,96.0
2263185,0011115020,CAÑAS GORDAS,0027,2016-12-27 08:00:00.000,78.0
2263186,0011115020,CAÑAS GORDAS,0027,2016-12-27 09:00:00.000,83.0
2263187,0011115020,CAÑAS GORDAS,0027,2016-12-27 10:00:00.000,73.0
2263188,0011115020,CAÑAS GORDAS,0027,2016-12-27 11:00:00.000,74.0
2263189,0011115020,CAÑAS GORDAS,0027,2016-12-27 12:00:00.000,74.0
2263190,0011115020,CAÑAS GORDAS,0027,2016-12-27 13:00:00.000,78.0
2263191,0011115020,CAÑAS GORDAS,0027,2016-12-27 14:00:00.000,79.0
2263192,0011115020,CAÑAS GORDAS,0027,2016-12-27 15:00:00.000,72.0
2263193,0011115020,CAÑAS GORDAS,0027,2016-12-27 16:00:00.000,81.0
2263194,0011115020,CAÑAS GORDAS,0027,2016-12-27 17:00:00.000,83.0
2263195,0011115020,CAÑAS GORDAS,0027,2016-12-27 18:00:00.000,90.0
2263196,0011115020,CAÑAS GORDAS,0027,2016-12-27 19:00:00.000,93.0
2263197,0011115020,CAÑAS GORDAS,0027,2016-12-27 20:00:00.000,94.0
2263198,0011115020,CAÑAS GORDAS,0027,2016-12-27 21:00:00.000,98.0
2263199,0011115020,CAÑAS GORDAS,0027,2016-12-27 22:00:00.000,100.0
2263200,0011115020,CAÑAS GORDAS,0027,2016-12-27 23:00:00.000,100.0
2263201,0011115020,CAÑAS GORDAS,0027,2016-12-28 00:00:00.000,98.0
2263202,0011115020,CAÑAS GORDAS,0027,2016-12-28 01:00:00.000,95.0
2263203,0011115020,CAÑAS GORDAS,0027,2016-12-28 02:00:00.000,93.0
2263204,0011115020,CAÑAS GORDAS,0027,2016-12-28 03:00:00.000,93.0
2263205,0011115020,CAÑAS GORDAS,0027,2016-12-28 04:00:00.000,93.0
2263206,0011115020,CAÑAS GORDAS,0027,2016-12-28 05:00:00.000,92.0
2263207,0011115020,CAÑAS GORDAS,0027,2016-12-28 06:00:00.000,95.0
2263208,0011115020,CAÑAS GORDAS,0027,2016-12-28 07:00:00.000,97.0
2263209,0011115020,CAÑAS GORDAS,0027,2016-12-28 08:00:00.000,81.0
2263210,0011115020,CAÑAS GORDAS,0027,2016-12-28 10:00:00.000,72.0
2263211,0011115020,CAÑAS GORDAS,0027,2016-12-28 11:00:00.000,60.0
2263212,0011115020,CAÑAS GORDAS,0027,2016-12-28 14:00:00.000,67.0
2263213,0011115020,CAÑAS GORDAS,0027,2016-12-28 15:00:00.000,70.0
2263214,0011115020,CAÑAS GORDAS,0027,2016-12-28 16:00:00.000,69.0
2263215,0011115020,CAÑAS GORDAS,0027,2016-12-28 17:00:00.000,76.0
2263216,0011115020,CAÑAS GORDAS,0027,2016-12-28 18:00:00.000,82.0
2263217,0011115020,CAÑAS GORDAS,0027,2016-12-28 19:00:00.000,89.0
2263218,0011115020,CAÑAS GORDAS,0027,2016-12-28 20:00:00.000,92.0
2263219,0011115020,CAÑAS GORDAS,0027,2016-12-28 21:00:00.000,94.0
2263220,0011115020,CAÑAS GORDAS,0027,2016-12-28 22:00:00.000,96.0
2263221,0011115020,CAÑAS GORDAS,0027,2016-12-28 23:00:00.000,98.0
2263222,0011115020,CAÑAS GORDAS,0027,2016-12-29 00:00:00.000,99.0
2263223,0011115020,CAÑAS GORDAS,0027,2016-12-29 01:00:00.000,98.0
2263224,0011115020,CAÑAS GORDAS,0027,2016-12-29 02:00:00.000,97.0
2263225,0011115020,CAÑAS GORDAS,0027,2016-12-29 03:00:00.000,97.0
2263226,0011115020,CAÑAS GORDAS,0027,2016-12-29 04:00:00.000,99.0
2263227,0011115020,CAÑAS GORDAS,0027,2016-12-29 05:00:00.000,99.0
2263228,0011115020,CAÑAS GORDAS,0027,2016-12-29 06:00:00.000,96.0
2263229,0011115020,CAÑAS GORDAS,0027,2016-12-29 07:00:00.000,97.0
2263230,0011115020,CAÑAS GORDAS,0027,2016-12-29 08:00:00.000,86.0
2263231,0011115020,CAÑAS GORDAS,0027,2016-12-29 09:00:00.000,79.0
