,Station,Name,Sensor,Fecha,Valor
203959,0023195240,AGUACHICA,0027,2005-08-08 14:00:00.000,50.0
203960,0023195240,AGUACHICA,0027,2005-08-08 15:00:00.000,49.0
203961,0023195240,AGUACHICA,0027,2005-08-08 16:00:00.000,53.0
203962,0023195240,AGUACHICA,0027,2005-08-08 17:00:00.000,57.0
203963,0023195240,AGUACHICA,0027,2005-08-08 18:00:00.000,64.0
203964,0023195240,AGUACHICA,0027,2005-08-08 19:00:00.000,68.0
203965,0023195240,AGUACHICA,0027,2005-08-08 20:00:00.000,70.0
203966,0023195240,AGUACHICA,0027,2005-08-08 21:00:00.000,66.0
203967,0023195240,AGUACHICA,0027,2005-08-08 22:00:00.000,68.0
203968,0023195240,AGUACHICA,0027,2005-08-08 23:00:00.000,68.0
203969,0023195240,AGUACHICA,0027,2005-08-09 00:00:00.000,70.0
203970,0023195240,AGUACHICA,0027,2005-08-09 01:00:00.000,74.0
203971,0023195240,AGUACHICA,0027,2005-08-09 02:00:00.000,79.0
203972,0023195240,AGUACHICA,0027,2005-08-09 03:00:00.000,89.0
203973,0023195240,AGUACHICA,0027,2005-08-09 04:00:00.000,85.0
203974,0023195240,AGUACHICA,0027,2005-08-09 05:00:00.000,85.0
203975,0023195240,AGUACHICA,0027,2005-08-09 06:00:00.000,82.0
203976,0023195240,AGUACHICA,0027,2005-08-09 07:00:00.000,77.0
203977,0023195240,AGUACHICA,0027,2005-08-09 08:00:00.000,79.0
203978,0023195240,AGUACHICA,0027,2005-08-09 09:00:00.000,83.0
203979,0023195240,AGUACHICA,0027,2005-08-09 10:00:00.000,72.0
203980,0023195240,AGUACHICA,0027,2005-08-19 23:00:00.000,91.0
203981,0023195240,AGUACHICA,0027,2005-08-20 00:00:00.000,91.0
203982,0023195240,AGUACHICA,0027,2005-08-20 01:00:00.000,92.0
203983,0023195240,AGUACHICA,0027,2005-08-20 02:00:00.000,93.0
203984,0023195240,AGUACHICA,0027,2005-08-20 03:00:00.000,93.0
203985,0023195240,AGUACHICA,0027,2005-08-20 04:00:00.000,94.0
203986,0023195240,AGUACHICA,0027,2005-08-20 05:00:00.000,92.0
203987,0023195240,AGUACHICA,0027,2005-08-20 06:00:00.000,91.0
203988,0023195240,AGUACHICA,0027,2005-08-20 07:00:00.000,80.0
203989,0023195240,AGUACHICA,0027,2005-08-20 08:00:00.000,67.0
203990,0023195240,AGUACHICA,0027,2005-08-20 09:00:00.000,65.0
203991,0023195240,AGUACHICA,0027,2005-08-20 10:00:00.000,64.0
203992,0023195240,AGUACHICA,0027,2005-08-20 11:00:00.000,59.0
203993,0023195240,AGUACHICA,0027,2005-08-20 12:00:00.000,53.0
203994,0023195240,AGUACHICA,0027,2005-08-20 13:00:00.000,53.0
203995,0023195240,AGUACHICA,0027,2005-08-20 14:00:00.000,51.0
203996,0023195240,AGUACHICA,0027,2005-08-20 15:00:00.000,50.0
203997,0023195240,AGUACHICA,0027,2005-08-20 16:00:00.000,51.0
203998,0023195240,AGUACHICA,0027,2005-08-20 17:00:00.000,58.0
203999,0023195240,AGUACHICA,0027,2005-08-20 18:00:00.000,73.0
204000,0023195240,AGUACHICA,0027,2005-08-20 19:00:00.000,90.0
204001,0023195240,AGUACHICA,0027,2005-08-20 20:00:00.000,90.0
204002,0023195240,AGUACHICA,0027,2005-08-20 21:00:00.000,87.0
204003,0023195240,AGUACHICA,0027,2005-08-20 22:00:00.000,79.0
204004,0023195240,AGUACHICA,0027,2005-08-20 23:00:00.000,79.0
204005,0023195240,AGUACHICA,0027,2005-08-21 00:00:00.000,82.0
204006,0023195240,AGUACHICA,0027,2005-08-21 01:00:00.000,87.0
204007,0023195240,AGUACHICA,0027,2005-08-21 02:00:00.000,91.0
204008,0023195240,AGUACHICA,0027,2005-08-21 03:00:00.000,87.0
204009,0023195240,AGUACHICA,0027,2005-08-21 04:00:00.000,91.0
204010,0023195240,AGUACHICA,0027,2005-08-21 05:00:00.000,89.0
204011,0023195240,AGUACHICA,0027,2005-08-21 06:00:00.000,91.0
204012,0023195240,AGUACHICA,0027,2005-08-21 07:00:00.000,90.0
204013,0023195240,AGUACHICA,0027,2005-08-21 08:00:00.000,84.0
204014,0023195240,AGUACHICA,0027,2005-08-21 09:00:00.000,74.0
204015,0023195240,AGUACHICA,0027,2005-08-21 10:00:00.000,70.0
204016,0023195240,AGUACHICA,0027,2005-08-21 11:00:00.000,67.0
204017,0023195240,AGUACHICA,0027,2005-08-21 12:00:00.000,64.0
204018,0023195240,AGUACHICA,0027,2005-08-21 13:00:00.000,59.0
204019,0023195240,AGUACHICA,0027,2005-08-21 14:00:00.000,63.0
204020,0023195240,AGUACHICA,0027,2005-08-21 15:00:00.000,58.0
204021,0023195240,AGUACHICA,0027,2005-08-21 16:00:00.000,57.0
204022,0023195240,AGUACHICA,0027,2005-08-21 17:00:00.000,62.0
204023,0023195240,AGUACHICA,0027,2005-08-21 18:00:00.000,73.0
204024,0023195240,AGUACHICA,0027,2005-08-21 19:00:00.000,80.0
204025,0023195240,AGUACHICA,0027,2005-08-21 20:00:00.000,82.0
204026,0023195240,AGUACHICA,0027,2005-08-21 21:00:00.000,85.0
204027,0023195240,AGUACHICA,0027,2005-08-21 22:00:00.000,86.0
