,Station,Name,Sensor,Fecha,Valor
3267262,0023155030,AEROPUERTO YARIGUIES,0027,2022-08-05 00:00:00.000,89.1
3267263,0023155030,AEROPUERTO YARIGUIES,0027,2022-08-05 01:00:00.000,93.8
3267264,0023155030,AEROPUERTO YARIGUIES,0027,2022-08-08 21:00:00.000,83.0
3267265,0023155030,AEROPUERTO YARIGUIES,0027,2022-08-08 22:00:00.000,85.2
3267266,0023155030,AEROPUERTO YARIGUIES,0027,2022-08-09 19:00:00.000,77.88
3267267,0023155030,AEROPUERTO YARIGUIES,0027,2022-08-10 13:00:00.000,73.33
3267268,0023155030,AEROPUERTO YARIGUIES,0027,2022-08-10 15:00:00.000,65.06
3267269,0023155030,AEROPUERTO YARIGUIES,0027,2022-08-10 16:00:00.000,69.49
3267270,0023155030,AEROPUERTO YARIGUIES,0027,2022-08-10 22:00:00.000,87.4
3267271,0023155030,AEROPUERTO YARIGUIES,0027,2022-08-10 23:00:00.000,85.1
3267272,0023155030,AEROPUERTO YARIGUIES,0027,2022-08-11 00:00:00.000,94.0
3267273,0023155030,AEROPUERTO YARIGUIES,0027,2022-08-11 01:00:00.000,96.9
3267274,0023155030,AEROPUERTO YARIGUIES,0027,2022-08-11 02:00:00.000,96.2
3267275,0023155030,AEROPUERTO YARIGUIES,0027,2022-08-11 03:00:00.000,97.8
3267276,0023155030,AEROPUERTO YARIGUIES,0027,2022-08-11 04:00:00.000,99.5
3267277,0023155030,AEROPUERTO YARIGUIES,0027,2022-08-11 05:00:00.000,98.8
3267278,0023155030,AEROPUERTO YARIGUIES,0027,2022-08-11 23:00:00.000,85.0
3267279,0023155030,AEROPUERTO YARIGUIES,0027,2022-08-12 04:00:00.000,98.9
3267280,0023155030,AEROPUERTO YARIGUIES,0027,2022-08-12 06:00:00.000,98.6
3267281,0023155030,AEROPUERTO YARIGUIES,0027,2022-08-12 19:00:00.000,81.7
3267282,0023155030,AEROPUERTO YARIGUIES,0027,2022-08-12 20:00:00.000,83.8
3267283,0023155030,AEROPUERTO YARIGUIES,0027,2022-08-12 21:00:00.000,89.4
3267284,0023155030,AEROPUERTO YARIGUIES,0027,2022-08-12 22:00:00.000,94.3
3267285,0023155030,AEROPUERTO YARIGUIES,0027,2022-08-12 23:00:00.000,94.4
3267286,0023155030,AEROPUERTO YARIGUIES,0027,2022-08-13 00:00:00.000,92.0
3267287,0023155030,AEROPUERTO YARIGUIES,0027,2022-08-13 01:00:00.000,95.4
3267288,0023155030,AEROPUERTO YARIGUIES,0027,2022-08-13 02:00:00.000,94.3
3267289,0023155030,AEROPUERTO YARIGUIES,0027,2022-08-13 03:00:00.000,97.9
3267290,0023155030,AEROPUERTO YARIGUIES,0027,2022-08-13 04:00:00.000,99.4
3267291,0023155030,AEROPUERTO YARIGUIES,0027,2022-08-13 05:00:00.000,99.2
3267292,0023155030,AEROPUERTO YARIGUIES,0027,2022-08-13 06:00:00.000,100.0
3267293,0023155030,AEROPUERTO YARIGUIES,0027,2022-08-13 07:00:00.000,100.0
3267294,0023155030,AEROPUERTO YARIGUIES,0027,2022-08-13 08:00:00.000,99.7
3267295,0023155030,AEROPUERTO YARIGUIES,0027,2022-08-13 09:00:00.000,95.7
3267296,0023155030,AEROPUERTO YARIGUIES,0027,2022-08-13 10:00:00.000,92.9
3267297,0023155030,AEROPUERTO YARIGUIES,0027,2022-08-13 11:00:00.000,87.1
3267298,0023155030,AEROPUERTO YARIGUIES,0027,2022-08-13 12:00:00.000,77.94
3267299,0023155030,AEROPUERTO YARIGUIES,0027,2022-08-13 13:00:00.000,78.89
3267300,0023155030,AEROPUERTO YARIGUIES,0027,2022-08-13 14:00:00.000,68.61
3267301,0023155030,AEROPUERTO YARIGUIES,0027,2022-08-13 15:00:00.000,69.18
3267302,0023155030,AEROPUERTO YARIGUIES,0027,2022-08-13 16:00:00.000,71.7
3267303,0023155030,AEROPUERTO YARIGUIES,0027,2022-08-13 17:00:00.000,74.39
3267304,0023155030,AEROPUERTO YARIGUIES,0027,2022-08-13 18:00:00.000,79.85
3267305,0023155030,AEROPUERTO YARIGUIES,0027,2022-08-13 19:00:00.000,89.1
3267306,0023155030,AEROPUERTO YARIGUIES,0027,2022-08-13 20:00:00.000,91.4
3267307,0023155030,AEROPUERTO YARIGUIES,0027,2022-08-13 21:00:00.000,89.1
3267308,0023155030,AEROPUERTO YARIGUIES,0027,2022-08-13 22:00:00.000,89.2
3267309,0023155030,AEROPUERTO YARIGUIES,0027,2022-08-13 23:00:00.000,92.6
3267310,0023155030,AEROPUERTO YARIGUIES,0027,2022-08-14 00:00:00.000,88.9
3267311,0023155030,AEROPUERTO YARIGUIES,0027,2022-08-14 01:00:00.000,92.5
3267312,0023155030,AEROPUERTO YARIGUIES,0027,2022-08-14 02:00:00.000,97.5
3267313,0023155030,AEROPUERTO YARIGUIES,0027,2022-08-14 03:00:00.000,94.2
3267314,0023155030,AEROPUERTO YARIGUIES,0027,2022-08-14 04:00:00.000,98.5
3267315,0023155030,AEROPUERTO YARIGUIES,0027,2022-08-14 05:00:00.000,97.7
3267316,0023155030,AEROPUERTO YARIGUIES,0027,2022-08-14 06:00:00.000,98.3
3267317,0023155030,AEROPUERTO YARIGUIES,0027,2022-08-14 07:00:00.000,98.7
3267318,0023155030,AEROPUERTO YARIGUIES,0027,2022-08-14 08:00:00.000,94.3
3267319,0023155030,AEROPUERTO YARIGUIES,0027,2022-08-14 09:00:00.000,89.9
3267320,0023155030,AEROPUERTO YARIGUIES,0027,2022-08-14 10:00:00.000,78.41
3267321,0023155030,AEROPUERTO YARIGUIES,0027,2022-08-14 11:00:00.000,74.0
3267322,0023155030,AEROPUERTO YARIGUIES,0027,2022-08-14 12:00:00.000,69.54
3267323,0023155030,AEROPUERTO YARIGUIES,0027,2022-08-14 13:00:00.000,61.49
3267324,0023155030,AEROPUERTO YARIGUIES,0027,2022-08-14 14:00:00.000,61.67
3267325,0023155030,AEROPUERTO YARIGUIES,0027,2022-08-14 15:00:00.000,64.1
3267326,0023155030,AEROPUERTO YARIGUIES,0027,2022-08-14 16:00:00.000,62.23
3267327,0023155030,AEROPUERTO YARIGUIES,0027,2022-08-14 17:00:00.000,60.96
3267328,0023155030,AEROPUERTO YARIGUIES,0027,2022-08-14 18:00:00.000,72.65
3267329,0023155030,AEROPUERTO YARIGUIES,0027,2022-08-14 19:00:00.000,72.62
3267330,0023155030,AEROPUERTO YARIGUIES,0027,2022-08-14 20:00:00.000,85.5
3267331,0023155030,AEROPUERTO YARIGUIES,0027,2022-08-14 21:00:00.000,91.7
3267332,0023155030,AEROPUERTO YARIGUIES,0027,2022-08-14 22:00:00.000,94.3
3267333,0023155030,AEROPUERTO YARIGUIES,0027,2022-08-14 23:00:00.000,93.0
3267334,0023155030,AEROPUERTO YARIGUIES,0027,2022-08-15 00:00:00.000,96.0
3267335,0023155030,AEROPUERTO YARIGUIES,0027,2022-08-15 01:00:00.000,98.1
3267336,0023155030,AEROPUERTO YARIGUIES,0027,2022-08-15 02:00:00.000,97.7
3267337,0023155030,AEROPUERTO YARIGUIES,0027,2022-08-15 03:00:00.000,97.7
3267338,0023155030,AEROPUERTO YARIGUIES,0027,2022-08-15 04:00:00.000,97.2
3267339,0023155030,AEROPUERTO YARIGUIES,0027,2022-08-15 05:00:00.000,98.0
3267340,0023155030,AEROPUERTO YARIGUIES,0027,2022-08-15 06:00:00.000,98.1
3267341,0023155030,AEROPUERTO YARIGUIES,0027,2022-08-15 07:00:00.000,94.4
3267342,0023155030,AEROPUERTO YARIGUIES,0027,2022-08-15 08:00:00.000,86.6
3267343,0023155030,AEROPUERTO YARIGUIES,0027,2022-08-15 09:00:00.000,80.1
3267344,0023155030,AEROPUERTO YARIGUIES,0027,2022-08-15 10:00:00.000,74.07
3267345,0023155030,AEROPUERTO YARIGUIES,0027,2022-08-15 11:00:00.000,71.66
3267346,0023155030,AEROPUERTO YARIGUIES,0027,2022-08-15 12:00:00.000,67.79
3267347,0023155030,AEROPUERTO YARIGUIES,0027,2022-08-15 14:00:00.000,64.7
3267348,0023155030,AEROPUERTO YARIGUIES,0027,2022-08-15 15:00:00.000,62.68
3267349,0023155030,AEROPUERTO YARIGUIES,0027,2022-08-15 16:00:00.000,62.87
3267350,0023155030,AEROPUERTO YARIGUIES,0027,2022-08-15 17:00:00.000,70.88
3267351,0023155030,AEROPUERTO YARIGUIES,0027,2022-08-15 18:00:00.000,77.98
3267352,0023155030,AEROPUERTO YARIGUIES,0027,2022-08-15 19:00:00.000,83.0
3267353,0023155030,AEROPUERTO YARIGUIES,0027,2022-08-15 20:00:00.000,90.8
3267354,0023155030,AEROPUERTO YARIGUIES,0027,2022-08-15 21:00:00.000,88.6
3267355,0023155030,AEROPUERTO YARIGUIES,0027,2022-08-15 22:00:00.000,91.3
3267356,0023155030,AEROPUERTO YARIGUIES,0027,2022-08-15 23:00:00.000,89.8
3267357,0023155030,AEROPUERTO YARIGUIES,0027,2022-08-16 00:00:00.000,94.0
3267358,0023155030,AEROPUERTO YARIGUIES,0027,2022-08-16 01:00:00.000,99.8
3267359,0023155030,AEROPUERTO YARIGUIES,0027,2022-08-16 02:00:00.000,100.0
3267360,0023155030,AEROPUERTO YARIGUIES,0027,2022-08-16 03:00:00.000,100.0
3267361,0023155030,AEROPUERTO YARIGUIES,0027,2022-08-16 04:00:00.000,100.0
3267362,0023155030,AEROPUERTO YARIGUIES,0027,2022-08-16 05:00:00.000,100.0
3267363,0023155030,AEROPUERTO YARIGUIES,0027,2022-08-16 06:00:00.000,100.0
3267364,0023155030,AEROPUERTO YARIGUIES,0027,2022-08-16 07:00:00.000,100.0
3267365,0023155030,AEROPUERTO YARIGUIES,0027,2022-08-16 08:00:00.000,100.0
3267366,0023155030,AEROPUERTO YARIGUIES,0027,2022-08-16 09:00:00.000,96.4
3267367,0023155030,AEROPUERTO YARIGUIES,0027,2022-08-16 10:00:00.000,88.3
3267368,0023155030,AEROPUERTO YARIGUIES,0027,2022-08-16 11:00:00.000,80.3
3267369,0023155030,AEROPUERTO YARIGUIES,0027,2022-08-16 12:00:00.000,79.55
3267370,0023155030,AEROPUERTO YARIGUIES,0027,2022-08-16 13:00:00.000,78.77
3267371,0023155030,AEROPUERTO YARIGUIES,0027,2022-08-16 14:00:00.000,76.54
3267372,0023155030,AEROPUERTO YARIGUIES,0027,2022-08-16 15:00:00.000,65.75
3267373,0023155030,AEROPUERTO YARIGUIES,0027,2022-08-16 16:00:00.000,71.47
3267374,0023155030,AEROPUERTO YARIGUIES,0027,2022-08-16 17:00:00.000,79.26
3267375,0023155030,AEROPUERTO YARIGUIES,0027,2022-08-16 18:00:00.000,83.7
3267376,0023155030,AEROPUERTO YARIGUIES,0027,2022-08-16 19:00:00.000,86.9
3267377,0023155030,AEROPUERTO YARIGUIES,0027,2022-08-16 20:00:00.000,89.1
3267378,0023155030,AEROPUERTO YARIGUIES,0027,2022-08-16 21:00:00.000,92.4
3267379,0023155030,AEROPUERTO YARIGUIES,0027,2022-08-16 22:00:00.000,94.9
3267380,0023155030,AEROPUERTO YARIGUIES,0027,2022-08-16 23:00:00.000,94.6
3267381,0023155030,AEROPUERTO YARIGUIES,0027,2022-08-17 00:00:00.000,98.3
3267382,0023155030,AEROPUERTO YARIGUIES,0027,2022-08-17 01:00:00.000,100.0
