,Station,Name,Sensor,Fecha,Valor
5076721,0023085080,GRANJA EXPERIMENTAL EL NUS,0027,2019-03-05 15:00:00.000,76.0
5076722,0023085080,GRANJA EXPERIMENTAL EL NUS,0027,2019-03-05 16:00:00.000,65.0
5076723,0023085080,GRANJA EXPERIMENTAL EL NUS,0027,2019-03-05 17:00:00.000,73.0
5076724,0023085080,GRANJA EXPERIMENTAL EL NUS,0027,2019-03-05 18:00:00.000,85.0
5076725,0023085080,GRANJA EXPERIMENTAL EL NUS,0027,2019-03-05 19:00:00.000,96.0
5076726,0023085080,GRANJA EXPERIMENTAL EL NUS,0027,2019-03-05 20:00:00.000,97.0
5076727,0023085080,GRANJA EXPERIMENTAL EL NUS,0027,2019-03-05 21:00:00.000,97.0
5076728,0023085080,GRANJA EXPERIMENTAL EL NUS,0027,2019-03-05 22:00:00.000,100.0
5076729,0023085080,GRANJA EXPERIMENTAL EL NUS,0027,2019-03-05 23:00:00.000,100.0
5076730,0023085080,GRANJA EXPERIMENTAL EL NUS,0027,2019-03-06 00:00:00.000,100.0
5076731,0023085080,GRANJA EXPERIMENTAL EL NUS,0027,2019-03-06 01:00:00.000,100.0
5076732,0023085080,GRANJA EXPERIMENTAL EL NUS,0027,2019-03-06 02:00:00.000,100.0
5076733,0023085080,GRANJA EXPERIMENTAL EL NUS,0027,2019-03-06 03:00:00.000,100.0
5076734,0023085080,GRANJA EXPERIMENTAL EL NUS,0027,2019-03-06 04:00:00.000,100.0
5076735,0023085080,GRANJA EXPERIMENTAL EL NUS,0027,2019-03-06 05:00:00.000,100.0
5076736,0023085080,GRANJA EXPERIMENTAL EL NUS,0027,2019-03-06 06:00:00.000,100.0
5076737,0023085080,GRANJA EXPERIMENTAL EL NUS,0027,2019-03-06 07:00:00.000,100.0
5076738,0023085080,GRANJA EXPERIMENTAL EL NUS,0027,2019-03-06 08:00:00.000,100.0
5076739,0023085080,GRANJA EXPERIMENTAL EL NUS,0027,2019-03-06 09:00:00.000,94.0
5076740,0023085080,GRANJA EXPERIMENTAL EL NUS,0027,2019-03-06 10:00:00.000,74.0
5076741,0023085080,GRANJA EXPERIMENTAL EL NUS,0027,2019-03-06 11:00:00.000,73.0
5076742,0023085080,GRANJA EXPERIMENTAL EL NUS,0027,2019-03-06 12:00:00.000,70.0
5076743,0023085080,GRANJA EXPERIMENTAL EL NUS,0027,2019-03-06 13:00:00.000,62.0
5076744,0023085080,GRANJA EXPERIMENTAL EL NUS,0027,2019-03-06 14:00:00.000,68.0
5076745,0023085080,GRANJA EXPERIMENTAL EL NUS,0027,2019-03-06 15:00:00.000,73.0
5076746,0023085080,GRANJA EXPERIMENTAL EL NUS,0027,2019-03-06 16:00:00.000,76.0
5076747,0023085080,GRANJA EXPERIMENTAL EL NUS,0027,2019-03-06 17:00:00.000,78.0
5076748,0023085080,GRANJA EXPERIMENTAL EL NUS,0027,2019-03-06 18:00:00.000,80.0
5076749,0023085080,GRANJA EXPERIMENTAL EL NUS,0027,2019-03-06 19:00:00.000,79.0
5076750,0023085080,GRANJA EXPERIMENTAL EL NUS,0027,2019-03-06 20:00:00.000,82.0
5076751,0023085080,GRANJA EXPERIMENTAL EL NUS,0027,2019-03-06 21:00:00.000,96.0
5076752,0023085080,GRANJA EXPERIMENTAL EL NUS,0027,2019-03-06 22:00:00.000,98.0
5076753,0023085080,GRANJA EXPERIMENTAL EL NUS,0027,2019-03-06 23:00:00.000,100.0
5076754,0023085080,GRANJA EXPERIMENTAL EL NUS,0027,2019-03-07 00:00:00.000,100.0
5076755,0023085080,GRANJA EXPERIMENTAL EL NUS,0027,2019-03-07 01:00:00.000,100.0
5076756,0023085080,GRANJA EXPERIMENTAL EL NUS,0027,2019-03-07 02:00:00.000,100.0
5076757,0023085080,GRANJA EXPERIMENTAL EL NUS,0027,2019-03-07 03:00:00.000,100.0
5076758,0023085080,GRANJA EXPERIMENTAL EL NUS,0027,2019-03-07 04:00:00.000,100.0
5076759,0023085080,GRANJA EXPERIMENTAL EL NUS,0027,2019-03-07 05:00:00.000,100.0
5076760,0023085080,GRANJA EXPERIMENTAL EL NUS,0027,2019-03-07 06:00:00.000,100.0
5076761,0023085080,GRANJA EXPERIMENTAL EL NUS,0027,2019-03-07 07:00:00.000,100.0
5076762,0023085080,GRANJA EXPERIMENTAL EL NUS,0027,2019-03-07 08:00:00.000,97.0
5076763,0023085080,GRANJA EXPERIMENTAL EL NUS,0027,2019-03-07 09:00:00.000,86.0
5076764,0023085080,GRANJA EXPERIMENTAL EL NUS,0027,2019-03-07 10:00:00.000,82.0
5076765,0023085080,GRANJA EXPERIMENTAL EL NUS,0027,2019-03-07 11:00:00.000,76.0
5076766,0023085080,GRANJA EXPERIMENTAL EL NUS,0027,2019-03-07 12:00:00.000,71.0
5076767,0023085080,GRANJA EXPERIMENTAL EL NUS,0027,2019-03-07 13:00:00.000,67.0
5076768,0023085080,GRANJA EXPERIMENTAL EL NUS,0027,2019-03-07 14:00:00.000,65.0
