,Station,Name,Sensor,Fecha,Valor
4754007,0033035010,CARIMAGUA,0027,2019-04-03 12:00:00.000,54.0
4754008,0033035010,CARIMAGUA,0027,2019-04-03 13:00:00.000,49.0
4754009,0033035010,CARIMAGUA,0027,2019-04-03 14:00:00.000,49.0
4754010,0033035010,CARIMAGUA,0027,2019-04-03 15:00:00.000,45.0
4754011,0033035010,CARIMAGUA,0027,2019-04-03 16:00:00.000,50.0
4754012,0033035010,CARIMAGUA,0027,2019-04-03 17:00:00.000,52.0
4754013,0033035010,CARIMAGUA,0027,2019-04-03 18:00:00.000,58.0
4754014,0033035010,CARIMAGUA,0027,2019-04-03 19:00:00.000,69.0
4754015,0033035010,CARIMAGUA,0027,2019-04-03 20:00:00.000,81.0
4754016,0033035010,CARIMAGUA,0027,2019-04-03 21:00:00.000,92.0
4754017,0033035010,CARIMAGUA,0027,2019-04-03 22:00:00.000,74.0
4754018,0033035010,CARIMAGUA,0027,2019-04-03 23:00:00.000,73.0
4754019,0033035010,CARIMAGUA,0027,2019-04-04 00:00:00.000,82.0
4754020,0033035010,CARIMAGUA,0027,2019-04-04 01:00:00.000,97.0
4754021,0033035010,CARIMAGUA,0027,2019-04-04 02:00:00.000,99.0
4754022,0033035010,CARIMAGUA,0027,2019-04-04 03:00:00.000,100.0
4754023,0033035010,CARIMAGUA,0027,2019-04-04 04:00:00.000,96.0
4754024,0033035010,CARIMAGUA,0027,2019-04-04 05:00:00.000,95.0
4754025,0033035010,CARIMAGUA,0027,2019-04-04 06:00:00.000,91.0
4754026,0033035010,CARIMAGUA,0027,2019-04-04 07:00:00.000,83.0
4754027,0033035010,CARIMAGUA,0027,2019-04-04 08:00:00.000,70.0
4754028,0033035010,CARIMAGUA,0027,2019-04-04 09:00:00.000,64.0
4754029,0033035010,CARIMAGUA,0027,2019-04-04 10:00:00.000,61.0
4754030,0033035010,CARIMAGUA,0027,2019-04-04 11:00:00.000,58.0
4754031,0033035010,CARIMAGUA,0027,2019-04-04 12:00:00.000,56.0
4754032,0033035010,CARIMAGUA,0027,2019-04-04 13:00:00.000,54.0
4754033,0033035010,CARIMAGUA,0027,2019-04-04 14:00:00.000,51.0
4754034,0033035010,CARIMAGUA,0027,2019-04-04 15:00:00.000,50.0
4754035,0033035010,CARIMAGUA,0027,2019-04-04 16:00:00.000,49.0
4754036,0033035010,CARIMAGUA,0027,2019-04-04 17:00:00.000,50.0
4754037,0033035010,CARIMAGUA,0027,2019-04-04 18:00:00.000,56.0
4754038,0033035010,CARIMAGUA,0027,2019-04-04 19:00:00.000,70.0
4754039,0033035010,CARIMAGUA,0027,2019-04-04 20:00:00.000,81.0
4754040,0033035010,CARIMAGUA,0027,2019-04-04 21:00:00.000,86.0
4754041,0033035010,CARIMAGUA,0027,2019-04-04 22:00:00.000,93.0
4754042,0033035010,CARIMAGUA,0027,2019-04-04 23:00:00.000,96.0
4754043,0033035010,CARIMAGUA,0027,2019-04-05 00:00:00.000,100.0
4754044,0033035010,CARIMAGUA,0027,2019-04-05 01:00:00.000,93.0
4754045,0033035010,CARIMAGUA,0027,2019-04-05 02:00:00.000,86.0
4754046,0033035010,CARIMAGUA,0027,2019-04-05 03:00:00.000,84.0
4754047,0033035010,CARIMAGUA,0027,2019-04-05 04:00:00.000,85.0
4754048,0033035010,CARIMAGUA,0027,2019-04-05 05:00:00.000,87.0
4754049,0033035010,CARIMAGUA,0027,2019-04-05 06:00:00.000,90.0
4754050,0033035010,CARIMAGUA,0027,2019-04-05 07:00:00.000,83.0
4754051,0033035010,CARIMAGUA,0027,2019-04-05 08:00:00.000,67.0
4754052,0033035010,CARIMAGUA,0027,2019-04-05 09:00:00.000,57.0
4754053,0033035010,CARIMAGUA,0027,2019-04-05 10:00:00.000,55.0
4754054,0033035010,CARIMAGUA,0027,2019-04-05 11:00:00.000,52.0
4754055,0033035010,CARIMAGUA,0027,2019-04-05 12:00:00.000,52.0
4754056,0033035010,CARIMAGUA,0027,2019-04-05 13:00:00.000,47.0
4754057,0033035010,CARIMAGUA,0027,2019-04-05 14:00:00.000,48.0
4754058,0033035010,CARIMAGUA,0027,2019-04-05 15:00:00.000,48.0
4754059,0033035010,CARIMAGUA,0027,2019-04-05 16:00:00.000,49.0
4754060,0033035010,CARIMAGUA,0027,2019-04-05 17:00:00.000,51.0
4754061,0033035010,CARIMAGUA,0027,2019-04-05 18:00:00.000,59.0
4754062,0033035010,CARIMAGUA,0027,2019-04-05 19:00:00.000,71.0
4754063,0033035010,CARIMAGUA,0027,2019-04-05 20:00:00.000,76.0
4754064,0033035010,CARIMAGUA,0027,2019-04-05 21:00:00.000,77.0
4754065,0033035010,CARIMAGUA,0027,2019-04-05 22:00:00.000,76.0
4754066,0033035010,CARIMAGUA,0027,2019-04-05 23:00:00.000,78.0
4754067,0033035010,CARIMAGUA,0027,2019-04-06 00:00:00.000,85.0
4754068,0033035010,CARIMAGUA,0027,2019-04-06 01:00:00.000,90.0
